Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.374001e-006;7.454925e+001;65.556862;0.590593;-2.650642;10.063230
1;150;4.418426e-006;1.014465e+002;92.126611;0.671448;54.262432;9.345875
2;200;5.485964e-006;1.325504e+002;123.651397;0.679508;62.424253;13.148757
3;250;6.606163e-006;1.639876e+002;154.720394;0.706819;78.790988;14.035459
4;300;7.805973e-006;1.999835e+002;189.030430;0.639893;88.052072;9.815825
5;350;9.135055e-006;2.411564e+002;231.606218;0.724938;104.883287;11.509545
6;400;1.055999e-005;2.804025e+002;269.850823;0.651203;113.754248;14.463438
7;450;1.212264e-005;3.248060e+002;315.591951;0.744000;129.461792;12.656001
8;500;1.384462e-005;3.751056e+002;363.320968;0.620447;146.187321;10.599952
9;550;1.573311e-005;4.288564e+002;415.867082;0.625091;159.820947;9.546061
10;600;1.777354e-005;4.851761e+002;472.944370;0.694639;177.226664;9.880556
11;650;2.003762e-005;5.463742e+002;532.559318;0.637361;203.285038;12.988100
12;700;2.240374e-005;6.146328e+002;599.230623;0.610840;222.115767;9.323048
13;750;2.490693e-005;6.865862e+002;671.090929;0.720144;243.070245;10.447336
14;800;2.766376e-005;7.620016e+002;744.469213;0.642488;268.418844;10.508839
15;850;3.047572e-005;8.452144e+002;828.062504;0.729395;292.581984;11.677480
16;900;3.322207e-005;9.301024e+002;911.526033;0.824412;320.110670;13.802028
