Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.486738e-006;1.027531e+002;102.879493;0.352587;45.017371;4.915630
1;150;7.051325e-006;1.414669e+002;141.514553;0.369582;62.477232;5.082878
2;200;8.504219e-006;1.824471e+002;182.719742;0.360206;77.476453;4.133404
3;250;9.959616e-006;2.229127e+002;222.903029;0.338802;93.171810;4.915841
4;300;1.137973e-005;2.652432e+002;265.422905;0.469154;108.125583;4.503102
5;350;1.289600e-005;3.084329e+002;308.469743;0.311213;121.695369;4.902099
6;400;1.438114e-005;3.556105e+002;355.673682;0.381090;137.879960;4.877443
7;450;1.592369e-005;4.003227e+002;400.530561;0.342766;152.527266;4.546927
8;500;1.755420e-005;4.480363e+002;447.766111;0.350327;169.851476;4.086489
9;550;1.917872e-005;4.970165e+002;497.037545;0.388773;186.820748;5.571857
10;600;2.088364e-005;5.473588e+002;547.690034;0.352498;203.002978;6.121160
11;650;2.259288e-005;5.993662e+002;599.319710;0.379251;222.359455;5.106783
12;700;2.432735e-005;6.551946e+002;655.118405;0.360296;239.784056;5.313050
13;750;2.607587e-005;7.108753e+002;710.995626;0.323291;258.924786;4.561346
14;800;2.792523e-005;7.690798e+002;769.182489;0.391640;275.616793;6.145777
15;850;2.971089e-005;8.309255e+002;830.871100;0.448599;296.444637;4.448366
16;900;3.167574e-005;8.938304e+002;893.818576;0.403485;315.864337;4.686336
