Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.393271e-006;1.998585e+002;200.009351;0.631883;71.858293;5.934356
1;150;7.882661e-006;2.788879e+002;278.792006;0.499549;91.108433;5.732360
2;200;9.272053e-006;3.602687e+002;360.383812;0.490123;111.445782;4.867609
3;250;1.043657e-005;4.470699e+002;447.374874;0.616135;132.957082;5.770402
4;300;1.141076e-005;5.527869e+002;553.013858;0.612591;161.296744;4.298047
5;350;1.224112e-005;6.627485e+002;662.502904;0.587128;192.349713;4.793504
6;400;1.298513e-005;7.432025e+002;743.218312;0.679685;214.668287;4.966954
7;450;1.353482e-005;8.030526e+002;802.752471;0.625247;233.424628;4.698389
8;500;1.413137e-005;8.441122e+002;844.148312;0.674167;247.421119;7.790686
9;550;1.483738e-005;8.835584e+002;883.673990;0.708764;258.459411;7.293038
10;600;1.544733e-005;9.259528e+002;926.411457;0.623500;266.453512;5.157081
11;650;1.611930e-005;9.675734e+002;967.772636;0.706753;278.339556;5.860336
12;700;1.687922e-005;9.968425e+002;996.599092;0.691591;287.277849;5.003333
13;750;1.768804e-005;1.024002e+003;1023.813046;0.615092;294.759806;7.259606
14;800;1.859374e-005;1.046396e+003;1045.620890;0.728313;302.094503;5.190787
15;850;1.982709e-005;1.071537e+003;1071.452033;0.767087;307.270861;7.252728
16;900;2.123136e-005;1.095851e+003;1094.375949;0.651663;318.555388;8.022036
