Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.518444e-006;2.055024e+002;205.265484;0.620586;86.098753;7.072423
1;150;9.279484e-006;2.729183e+002;273.126934;0.595390;107.658037;5.541689
2;200;1.079659e-005;3.407909e+002;340.350697;0.580127;130.495754;5.900250
3;250;1.220795e-005;4.050495e+002;405.058048;0.552645;151.347881;6.062738
4;300;1.347748e-005;4.690818e+002;469.483051;0.517482;172.819705;6.898301
5;350;1.470495e-005;5.280857e+002;527.510552;0.647828;192.896620;6.222536
6;400;1.600046e-005;5.890592e+002;589.208483;0.536091;212.747965;7.051085
7;450;1.706126e-005;6.507560e+002;650.863805;0.644209;232.399877;7.080764
8;500;1.824111e-005;7.151474e+002;714.988562;0.662183;255.203861;7.068268
9;550;1.936214e-005;7.941432e+002;793.960890;0.822841;277.738119;6.351688
10;600;2.018631e-005;8.771304e+002;876.918832;0.750768;300.317736;5.864948
11;650;2.113117e-005;9.403890e+002;940.406667;0.751712;321.683567;5.813731
12;700;2.220304e-005;9.954436e+002;995.398877;0.859275;341.307171;6.222767
13;750;2.325251e-005;1.074392e+003;1074.500730;0.788787;364.549408;8.482623
14;800;2.411117e-005;1.128773e+003;1129.326545;0.793973;382.883127;7.773768
15;850;2.496033e-005;1.170944e+003;1171.042211;0.779947;397.721926;5.410566
16;900;2.529739e-005;1.218138e+003;1218.391400;0.918575;410.214020;6.352025
