Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.174064e-006;5.207210e+001;42.206359;0.628798;-197.636496;6.643955
1;150;2.935203e-006;7.140825e+001;60.893179;0.583014;-165.151150;9.300704
2;200;3.764084e-006;9.305943e+001;84.156887;0.622263;-143.750105;13.936613
3;250;4.691745e-006;1.184810e+002;108.834009;0.563742;-170.588308;9.060539
4;300;5.817943e-006;1.473131e+002;137.994620;0.625552;66.229750;9.175828
5;350;7.131054e-006;1.815531e+002;170.375283;0.617552;76.572844;8.266508
6;400;8.632117e-006;2.214039e+002;208.958241;0.676444;90.971717;9.833738
7;450;1.065972e-005;2.683008e+002;255.720074;0.564072;105.570790;6.592831
8;500;1.305496e-005;3.273674e+002;314.296897;0.525103;125.759890;7.159633
9;550;1.601359e-005;3.965035e+002;379.607032;0.633411;149.666094;8.046364
10;600;1.955434e-005;4.743430e+002;459.579595;0.635350;175.153810;7.785150
11;650;2.371621e-005;5.692700e+002;553.167663;0.696420;206.544775;7.496726
12;700;2.836554e-005;6.764915e+002;657.521948;0.626384;238.748339;7.983361
13;750;3.366380e-005;7.903053e+002;769.569307;0.649779;279.111524;8.240439
14;800;3.971581e-005;9.188465e+002;895.966460;0.736203;318.190662;6.824934
15;850;4.625937e-005;1.054262e+003;1028.443526;0.674733;359.695457;9.185627
16;900;5.286229e-005;1.195284e+003;1165.587168;0.831389;403.031343;8.882258
