Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.248632e-006;6.387122e+001;63.627335;0.765376;37.984039;8.104650
1;150;5.714608e-006;8.923529e+001;89.529439;0.809182;43.805146;10.210858
2;200;7.279251e-006;1.165689e+002;116.273381;0.811678;48.892362;6.621154
3;250;9.033753e-006;1.498838e+002;150.569684;0.773430;56.917601;8.539752
4;300;1.088907e-005;1.830265e+002;182.888826;0.757664;66.249613;9.706155
5;350;1.299468e-005;2.221787e+002;221.898084;0.752867;75.548107;8.155294
6;400;1.543563e-005;2.656440e+002;265.739173;0.811363;86.902982;8.270313
7;450;1.806678e-005;3.143878e+002;314.089901;0.734446;99.658190;8.016166
8;500;2.082511e-005;3.665746e+002;366.338591;0.791713;114.135686;6.642930
9;550;2.393044e-005;4.219991e+002;421.758607;0.759093;130.859909;8.138163
10;600;2.726608e-005;4.792144e+002;479.258031;0.761249;146.235960;7.601137
11;650;3.082839e-005;5.447130e+002;544.702685;0.708467;165.294274;6.831764
12;700;3.465182e-005;6.141079e+002;614.539549;0.810792;185.910811;6.782441
13;750;3.866045e-005;6.965169e+002;696.111047;0.690304;206.760988;8.086026
14;800;4.263435e-005;7.887986e+002;789.127086;0.827034;230.606212;7.396926
15;850;4.662482e-005;8.814295e+002;881.583770;0.873042;253.155102;6.863097
16;900;5.086558e-005;9.869082e+002;987.484672;0.829113;276.459587;8.698884
