Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.055809e-006;1.745838e+002;169.016605;0.387481;71.165770;3.616392
1;150;3.858624e-006;2.368180e+002;231.144595;0.410829;89.922611;4.412327
2;200;4.600022e-006;3.010847e+002;295.449938;0.377547;110.609649;4.878748
3;250;5.318496e-006;3.629328e+002;357.589615;0.412349;130.904976;3.398922
4;300;6.029250e-006;4.282531e+002;422.865233;0.431160;153.284654;4.174332
5;350;6.724610e-006;4.937287e+002;488.464583;0.464264;175.726373;5.353678
6;400;7.455529e-006;5.610450e+002;555.636488;0.396129;196.139102;4.316383
7;450;8.158835e-006;6.325320e+002;627.163157;0.397543;219.961776;4.600384
8;500;8.852412e-006;7.063186e+002;700.506649;0.447645;243.402385;3.679162
9;550;9.618535e-006;7.819465e+002;775.962410;0.434825;265.444410;4.162454
10;600;1.034992e-005;8.625118e+002;856.783138;0.502592;292.520572;3.832972
11;650;1.107585e-005;9.465147e+002;941.787768;0.479076;317.731284;4.385661
12;700;1.185771e-005;1.036080e+003;1029.642906;0.573311;343.848518;4.996852
13;750;1.258540e-005;1.129368e+003;1123.146275;0.477839;372.044783;4.311453
14;800;1.334404e-005;1.224701e+003;1218.792077;0.511484;401.375644;5.585186
15;850;1.419103e-005;1.327191e+003;1321.129172;0.577116;432.554004;3.968426
16;900;1.499912e-005;1.433413e+003;1427.185113;0.571353;463.626074;3.623798
