Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.542304e-006;2.473088e+002;249.517079;0.575323;97.028254;5.589158
1;150;3.187095e-006;3.379554e+002;342.011693;0.609622;129.671380;6.506339
2;200;3.740138e-006;4.310295e+002;433.918469;0.709607;159.395310;5.479637
3;250;4.271966e-006;5.188620e+002;522.518499;0.568402;191.992986;5.261270
4;300;4.771574e-006;6.106216e+002;613.134996;0.689105;221.999200;7.627479
5;350;5.255780e-006;6.935369e+002;697.420924;0.648138;251.948764;6.300216
6;400;5.717457e-006;7.903103e+002;794.180159;0.719715;281.576116;7.697219
7;450;6.178267e-006;8.848848e+002;888.490973;0.757851;309.461640;6.346980
8;500;6.653156e-006;9.813589e+002;986.312314;0.732312;340.521716;6.650552
9;550;7.086442e-006;1.078021e+003;1080.326427;0.709993;370.817869;5.407427
10;600;7.479769e-006;1.159476e+003;1167.321665;0.778255;397.649988;5.966284
11;650;7.909593e-006;1.258437e+003;1264.453425;0.831275;425.838520;5.814837
12;700;8.321620e-006;1.326642e+003;1335.202088;0.964695;448.159486;6.577190
13;750;8.761301e-006;1.433076e+003;1435.449490;0.792007;476.413428;6.487966
14;800;9.180540e-006;1.551129e+003;1556.001642;1.025103;508.293503;6.012431
15;850;9.648399e-006;1.649464e+003;1656.895020;1.013001;534.533824;5.417124
16;900;1.023892e-005;1.776980e+003;1776.139486;1.078927;565.978588;5.861893
