Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.329580e-006;9.592485e+001;83.212384;0.683538;53.208686;11.460916
1;150;1.699164e-006;1.323374e+002;117.718436;0.630259;72.277180;13.907973
2;200;2.064811e-006;1.626747e+002;150.178636;0.695687;84.798270;12.376135
3;250;2.448822e-006;2.024283e+002;187.522279;0.777698;102.508807;17.501027
4;300;2.847905e-006;2.405537e+002;223.900951;0.680194;111.246311;14.005737
5;350;3.275397e-006;2.782978e+002;262.622557;0.731093;122.951158;13.174326
6;400;3.758556e-006;3.187409e+002;305.317522;0.779851;138.910879;18.165617
7;450;4.299426e-006;3.649903e+002;350.358361;0.707651;148.069622;14.854115
8;500;4.943811e-006;4.154948e+002;399.953973;0.673829;167.024258;16.225037
9;550;5.711957e-006;4.766487e+002;461.744746;0.714380;182.488652;14.495288
10;600;6.702787e-006;5.441030e+002;529.003332;0.734763;200.773647;12.908353
11;650;7.842497e-006;6.220051e+002;604.258633;0.737400;227.176248;13.310158
12;700;9.294160e-006;7.040876e+002;688.298338;0.746933;251.778573;14.908836
13;750;1.101150e-005;8.017505e+002;783.280976;0.823616;278.434524;15.168303
14;800;1.301620e-005;9.023793e+002;884.420615;0.666032;307.575959;11.432711
15;850;1.516024e-005;1.022285e+003;999.000087;0.798247;339.455545;15.016384
16;900;1.762227e-005;1.155528e+003;1132.724892;0.938034;380.901736;13.906149
