Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.137005e-005;9.701060e+001;96.751997;0.540827;29.175471;1.869966
1;150;1.461565e-005;1.293684e+002;129.442458;0.460235;38.742577;1.961178
2;200;1.751789e-005;1.662327e+002;165.884754;0.499551;48.643682;1.590811
3;250;2.008269e-005;2.035998e+002;203.500628;0.478441;59.320434;1.666784
4;300;2.260580e-005;2.403841e+002;241.001678;0.506626;69.548000;1.757296
5;350;2.540646e-005;2.745804e+002;274.852557;0.455627;79.705826;1.767415
6;400;2.821735e-005;3.138664e+002;313.954553;0.494454;91.462219;1.781804
7;450;3.104319e-005;3.545771e+002;354.551402;0.548761;102.998787;1.780011
8;500;3.392663e-005;4.013184e+002;401.374484;0.500186;116.592982;1.590388
9;550;3.670966e-005;4.481380e+002;448.487851;0.516947;129.624683;1.557438
10;600;3.954326e-005;4.902602e+002;489.944248;0.437607;141.673462;1.802355
11;650;4.228725e-005;5.242787e+002;523.858585;0.485210;152.554464;1.578916
12;700;4.540001e-005;5.582574e+002;557.955480;0.485399;162.257532;1.904687
13;750;4.954685e-005;5.936417e+002;593.364802;0.524171;172.934296;1.730413
14;800;5.382036e-005;6.369285e+002;636.845434;0.525155;185.009768;1.683440
15;850;5.894711e-005;6.760082e+002;676.330705;0.530204;196.741693;2.059629
16;900;6.459792e-005;7.138546e+002;713.830149;0.527664;207.128708;1.646914
