Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.938523e-006;1.476758e+002;153.332701;0.412578;58.541146;2.348584
1;150;4.991970e-006;1.996453e+002;205.663182;0.440531;79.072306;2.133936
2;200;5.969840e-006;2.523930e+002;258.726441;0.396499;99.967402;2.346949
3;250;6.916121e-006;3.077344e+002;314.929053;0.421718;120.900691;2.916379
4;300;7.839166e-006;3.601626e+002;367.327396;0.422408;142.195569;2.417187
5;350;8.758640e-006;4.140444e+002;422.325411;0.433642;163.374271;2.538506
6;400;9.686077e-006;4.633354e+002;471.305213;0.439873;184.404092;2.916546
7;450;1.059823e-005;5.166982e+002;525.339789;0.346972;203.401521;2.365277
8;500;1.153335e-005;5.736440e+002;582.290084;0.433135;225.063189;2.476250
9;550;1.249342e-005;6.300483e+002;639.045852;0.461115;246.659119;2.805603
10;600;1.346811e-005;6.816596e+002;691.352935;0.539385;268.176008;2.556466
11;650;1.445942e-005;7.366189e+002;746.623954;0.484148;287.661376;2.619063
12;700;1.548972e-005;7.983705e+002;808.428980;0.521976;309.362850;2.000069
13;750;1.654833e-005;8.609282e+002;871.066568;0.456366;331.581877;3.004077
14;800;1.763875e-005;9.176234e+002;928.046432;0.528448;353.318158;3.748863
15;850;1.876397e-005;9.749510e+002;985.514630;0.476167;373.374360;3.090041
16;900;2.007944e-005;1.041016e+003;1050.806431;0.537877;393.835899;2.409119
