Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.054957e-006;2.204134e+002;221.349922;0.387068;80.256894;1.717737
1;150;2.580244e-006;3.011927e+002;302.520226;0.425826;108.755260;1.829102
2;200;3.074990e-006;3.815863e+002;383.759190;0.477933;138.362477;1.553640
3;250;3.533456e-006;4.603431e+002;462.772830;0.397771;167.333477;1.760469
4;300;3.986118e-006;5.377405e+002;540.456910;0.418967;195.081554;1.723386
5;350;4.427531e-006;6.148431e+002;617.616375;0.466611;223.156821;1.702404
6;400;4.873412e-006;6.883385e+002;691.055803;0.461329;249.158016;1.977856
7;450;5.303827e-006;7.773776e+002;781.256107;0.441890;280.029787;1.732757
8;500;5.765137e-006;8.567672e+002;861.371661;0.561395;307.753818;1.960932
9;550;6.245072e-006;9.370225e+002;940.958500;0.585301;335.650642;1.785174
10;600;6.626068e-006;1.033706e+003;1039.406438;0.577664;369.928978;1.868799
11;650;7.061640e-006;1.119570e+003;1125.125271;0.579904;399.549272;1.675032
12;700;7.617013e-006;1.209506e+003;1215.920510;0.524635;427.839127;1.624811
13;750;8.108829e-006;1.304104e+003;1310.488853;0.579620;456.069822;1.628051
14;800;8.562087e-006;1.399926e+003;1407.641091;0.569492;484.919544;1.421148
15;850;9.152639e-006;1.497608e+003;1505.405106;0.560186;514.149718;1.710804
16;900;1.931864e-005;1.590555e+003;1599.130170;0.654585;541.712622;1.661346
