Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.513239e-006;2.406090e+002;247.015237;0.780487;105.360481;19.152488
1;150;4.448023e-006;3.254177e+002;331.396134;0.886462;144.223546;27.506462
2;200;5.266842e-006;4.182990e+002;424.144800;0.779670;165.875851;17.504488
3;250;6.032008e-006;4.966479e+002;503.268447;0.932581;192.559661;14.782654
4;300;6.746483e-006;5.731409e+002;583.546859;0.770808;216.633386;17.034937
5;350;7.423585e-006;6.523723e+002;661.003981;0.791732;244.626387;24.912190
6;400;8.119554e-006;7.373670e+002;744.878341;0.837636;272.663930;19.484428
7;450;8.780921e-006;8.264062e+002;835.516998;0.700185;300.027616;20.330298
8;500;9.475645e-006;9.050296e+002;913.703947;0.911187;322.420049;22.589655
9;550;1.015421e-005;9.911992e+002;1001.653989;0.969548;358.018191;20.217079
10;600;1.083306e-005;1.076214e+003;1086.944243;1.081848;372.837135;15.718180
11;650;1.144255e-005;1.157451e+003;1168.893339;1.154622;405.039862;27.153026
12;700;1.199935e-005;1.259040e+003;1269.895904;1.219963;433.572712;22.575269
13;750;1.262963e-005;1.332077e+003;1343.825900;1.185274;460.697117;31.353812
14;800;1.329111e-005;1.447498e+003;1457.521065;1.138326;481.010419;24.380107
15;850;1.399193e-005;1.544459e+003;1553.902468;0.964780;500.706879;17.476552
16;900;1.467152e-005;1.651740e+003;1655.883953;1.164709;528.630956;13.342775
