Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.484148e-006;7.851148e+001;78.861776;0.830234;38.140765;10.549174
1;150;1.876046e-006;1.079648e+002;107.666226;0.796929;53.988539;10.131244
2;200;2.261120e-006;1.394443e+002;139.737827;0.811961;65.918781;9.628118
3;250;2.654716e-006;1.732374e+002;173.555983;0.782969;78.485817;10.463017
4;300;3.061382e-006;2.052021e+002;204.588061;0.860326;91.065994;12.120671
5;350;3.491950e-006;2.376868e+002;236.367678;0.847113;101.946736;10.411909
6;400;3.935325e-006;2.753509e+002;276.807716;0.815327;116.481497;11.430889
7;450;4.442593e-006;3.116352e+002;311.243854;0.692390;130.736331;12.797360
8;500;5.039427e-006;3.530896e+002;352.208492;0.799001;147.181455;8.858686
9;550;5.701044e-006;3.964575e+002;397.456126;0.819675;164.687394;10.763624
10;600;6.514143e-006;4.492642e+002;450.595177;0.745733;178.895007;10.185238
11;650;7.431102e-006;5.063813e+002;506.580424;0.780529;201.206439;9.208356
12;700;8.588488e-006;5.640397e+002;564.953937;0.832417;222.593343;10.244051
13;750;9.993457e-006;6.304984e+002;631.171928;0.819841;246.386422;8.682221
14;800;1.160611e-005;7.046635e+002;706.469672;0.828201;270.664380;8.659650
15;850;1.355142e-005;7.863568e+002;787.810039;0.751924;299.502675;9.605807
16;900;1.582753e-005;8.866917e+002;888.647704;0.750197;333.361511;8.670338
