Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.256660e-006;2.241522e+002;226.603454;0.536238;85.032328;6.154702
1;150;6.652857e-006;3.144501e+002;317.508276;0.552228;115.851120;5.354243
2;200;7.878912e-006;4.029826e+002;406.200689;0.582006;142.918061;5.724340
3;250;9.029743e-006;4.867737e+002;489.511883;0.547470;171.103260;5.116415
4;300;1.015532e-005;5.671350e+002;569.891313;0.565867;196.868099;6.414929
5;350;1.114879e-005;6.551641e+002;658.252161;0.647714;224.087429;5.711369
6;400;1.215536e-005;7.489040e+002;752.771080;0.759565;253.726299;6.549386
7;450;1.315267e-005;8.241145e+002;829.072871;0.680678;277.077197;5.739150
8;500;1.398907e-005;9.154450e+002;921.347080;0.703927;304.196696;5.117925
9;550;1.483675e-005;1.013172e+003;1018.274880;0.958790;334.298590;6.130310
10;600;1.561822e-005;1.138241e+003;1142.862233;0.697125;371.611066;7.099502
11;650;1.626971e-005;1.236028e+003;1241.990784;0.814884;402.615100;8.603590
12;700;1.692108e-005;1.330058e+003;1334.803999;0.844017;430.774353;7.842493
13;750;1.765755e-005;1.396882e+003;1402.428669;0.838299;452.883053;7.482091
14;800;1.819423e-005;1.446860e+003;1453.262469;0.969796;471.631468;10.421912
15;850;1.890673e-005;1.487715e+003;1494.296260;0.951970;481.468602;5.922664
16;900;1.965277e-005;1.528082e+003;1535.469520;1.035360;496.278756;9.048737
