Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.928462e-006;2.106947e+002;198.895797;0.540276;91.033294;5.926092
1;150;9.758618e-006;2.844641e+002;272.934368;0.644757;115.828040;7.073970
2;200;1.135316e-005;3.495476e+002;337.316774;0.691927;138.688920;6.738172
3;250;1.286082e-005;4.123578e+002;399.360802;0.614910;160.384038;6.439844
4;300;1.422473e-005;4.799770e+002;466.785597;0.617973;182.149364;5.236438
5;350;1.559487e-005;5.453517e+002;532.017267;0.667479;202.001413;6.489751
6;400;1.691912e-005;6.156359e+002;601.126034;0.709525;225.468832;6.764807
7;450;1.815225e-005;6.843853e+002;669.521240;0.644487;247.661918;6.288859
8;500;1.935505e-005;7.588439e+002;743.681407;0.637216;269.745763;6.874658
9;550;2.051616e-005;8.357465e+002;820.204824;0.671961;295.350948;6.288174
10;600;2.157655e-005;9.159675e+002;900.810520;0.778363;317.280114;5.640104
11;650;2.270717e-005;9.981429e+002;982.213734;0.688181;342.581231;5.730346
12;700;2.358046e-005;1.073881e+003;1057.070441;0.763557;366.993680;7.512772
13;750;2.459536e-005;1.137883e+003;1121.620799;0.670800;385.984519;6.856741
14;800;2.559237e-005;1.196897e+003;1181.498850;0.877886;406.588129;7.885843
15;850;2.682616e-005;1.272389e+003;1259.059403;0.808458;427.885722;6.172482
16;900;2.777976e-005;1.336679e+003;1324.573085;0.804682;446.323755;7.031752
