Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.881649e-006;1.250222e+002;125.375911;0.741768;-94.919646;6.232537
1;150;2.384741e-006;1.649677e+002;164.495059;0.787645;57.208910;6.206408
2;200;2.883732e-006;2.063171e+002;206.446126;0.745954;70.475608;5.664310
3;250;3.411631e-006;2.510334e+002;251.943035;0.849012;82.501500;6.754693
4;300;3.969527e-006;2.984724e+002;299.054699;0.808216;93.563233;5.066272
5;350;4.560980e-006;3.514032e+002;351.192951;0.829266;106.797466;5.448693
6;400;5.247417e-006;4.047521e+002;404.229205;0.820036;121.998990;5.908519
7;450;5.985561e-006;4.629665e+002;463.058372;0.772018;135.856808;7.425073
8;500;6.863586e-006;5.300204e+002;530.185047;0.712078;154.251368;5.460732
9;550;7.850674e-006;6.036316e+002;603.320773;0.674298;171.533987;6.922369
10;600;8.959469e-006;6.804042e+002;680.099288;0.791574;194.744360;5.790633
11;650;1.015396e-005;7.822303e+002;782.597723;0.866940;219.611120;5.845733
12;700;1.147915e-005;9.034393e+002;903.799438;0.778194;250.124470;6.098222
13;750;1.299814e-005;1.032779e+003;1032.622385;0.753283;285.390125;6.427848
14;800;1.453807e-005;1.179682e+003;1180.458995;0.909738;323.826966;5.684051
15;850;1.612167e-005;1.351505e+003;1351.203030;0.889538;368.240958;5.723891
16;900;1.763763e-005;1.498969e+003;1499.220474;0.942637;406.696111;5.905430
