Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.505458e-006;1.713553e+002;174.923633;0.384740;64.660328;2.978651
1;150;5.811076e-006;2.325999e+002;236.579070;0.398207;87.307299;2.959585
2;200;6.988240e-006;2.928335e+002;297.450433;0.445404;110.741828;3.724235
3;250;8.103144e-006;3.512630e+002;356.076705;0.394882;133.054329;3.307312
4;300;9.176440e-006;4.097340e+002;415.686978;0.410163;155.350693;3.384119
5;350;1.020716e-005;4.676184e+002;473.469983;0.403305;177.583222;2.694268
6;400;1.124787e-005;5.276319e+002;533.991045;0.385733;199.981602;3.512908
7;450;1.224424e-005;5.864336e+002;594.166902;0.417347;222.508315;2.895151
8;500;1.313840e-005;6.460908e+002;653.380105;0.456060;244.718926;2.338435
9;550;1.410796e-005;7.065657e+002;714.376247;0.438957;266.836214;3.063127
10;600;1.516610e-005;7.689115e+002;777.356469;0.508519;289.115306;2.685387
11;650;1.620435e-005;8.316645e+002;840.232863;0.482960;311.548901;2.945829
12;700;1.725009e-005;8.945560e+002;903.415737;0.491028;334.661332;2.844832
13;750;1.829091e-005;9.569908e+002;966.067526;0.454363;356.774560;2.293079
14;800;1.933237e-005;1.019236e+003;1029.164631;0.529960;380.050509;3.304460
15;850;2.035371e-005;1.076839e+003;1086.468587;0.552238;399.717926;2.944845
16;900;2.151444e-005;1.140821e+003;1151.555756;0.504019;420.904276;3.074102
