Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.679972e-006;7.305370e+001;73.574464;0.706673;-248.885794;11.383143
1;150;4.799605e-006;1.004424e+002;101.058851;0.702563;38.033659;13.030004
2;200;5.898551e-006;1.295994e+002;129.531272;0.690391;38.536090;10.048808
3;250;7.059672e-006;1.580137e+002;157.614361;0.719213;60.825451;10.428687
4;300;8.272202e-006;1.922649e+002;192.607137;0.737589;77.285032;9.844785
5;350;9.596341e-006;2.253317e+002;225.482432;0.694026;87.190115;9.443146
6;400;1.092320e-005;2.654825e+002;265.631047;0.686212;100.360547;10.157054
7;450;1.247028e-005;3.047018e+002;305.381232;0.761035;112.965641;12.278548
8;500;1.409777e-005;3.473450e+002;347.644177;0.746363;128.771880;8.940986
9;550;1.581960e-005;3.972270e+002;397.701730;0.705248;145.105894;9.076000
10;600;1.773976e-005;4.472273e+002;447.774099;0.812735;162.043113;11.835978
11;650;1.970420e-005;5.016353e+002;501.588234;0.836072;176.423243;9.246875
12;700;2.179431e-005;5.551528e+002;554.776591;0.716527;194.198400;7.946851
13;750;2.397925e-005;6.185483e+002;618.741773;0.831469;213.965606;10.691397
14;800;2.623267e-005;6.802617e+002;680.155433;0.723324;236.313100;11.095631
15;850;2.861399e-005;7.462914e+002;745.890063;0.738895;255.506860;8.415603
16;900;3.083424e-005;8.138717e+002;814.280319;0.901720;278.403875;15.581408
