Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.881521e-006;9.304847e+001;92.813235;0.324755;-16.636132;4.193923
1;150;6.252122e-006;1.284947e+002;128.508018;0.301431;43.149284;4.107463
2;200;7.625568e-006;1.649149e+002;164.826425;0.349094;67.659242;4.157798
3;250;9.022467e-006;2.029330e+002;203.082740;0.334932;80.817684;4.481406
4;300;1.040772e-005;2.450550e+002;244.982426;0.374936;94.344513;4.442734
5;350;1.179270e-005;2.860943e+002;286.133130;0.326981;111.528771;6.875211
6;400;1.321997e-005;3.306001e+002;330.625800;0.367161;123.212519;4.721415
7;450;1.475254e-005;3.740184e+002;374.045643;0.425227;141.994325;4.134881
8;500;1.645473e-005;4.220954e+002;421.939007;0.366031;156.843654;3.981811
9;550;1.799909e-005;4.725890e+002;472.638264;0.353366;172.576166;5.380629
10;600;1.973635e-005;5.239991e+002;524.067226;0.469297;190.178136;4.704223
11;650;2.144468e-005;5.767487e+002;576.690196;0.404443;207.365775;4.054160
12;700;2.323624e-005;6.321271e+002;632.011762;0.415569;227.428284;4.168151
13;750;2.503914e-005;6.917923e+002;691.880526;0.376977;245.408685;4.228398
14;800;2.697555e-005;7.507070e+002;750.599906;0.416038;264.532019;4.211419
15;850;2.912070e-005;8.144026e+002;814.437377;0.434197;286.228819;5.378854
16;900;3.105475e-005;8.789969e+002;878.968335;0.481813;305.484403;3.872885
