Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.007172e-006;1.841268e+002;188.489421;0.462537;67.484848;1.721217
1;150;8.662411e-006;2.486127e+002;253.176056;0.458191;90.106498;1.637819
2;200;1.011182e-005;3.134901e+002;318.144793;0.456941;111.869591;1.627783
3;250;1.147957e-005;3.756134e+002;381.262267;0.452705;133.943846;1.606739
4;300;1.285085e-005;4.397963e+002;445.347980;0.487471;156.305252;1.550067
5;350;1.420736e-005;5.056199e+002;511.928795;0.488347;179.127920;1.649027
6;400;1.550750e-005;5.715679e+002;577.959418;0.508998;201.335491;1.401885
7;450;1.682836e-005;6.409179e+002;647.864046;0.464329;224.120047;1.622365
8;500;1.807835e-005;7.119534e+002;719.124534;0.568865;247.490494;1.706301
9;550;1.919047e-005;7.842047e+002;791.626157;0.507223;270.591496;1.555490
10;600;2.032314e-005;8.615227e+002;869.607751;0.546457;294.907593;1.711274
11;650;2.153149e-005;9.436083e+002;952.257496;0.611197;320.470058;1.571662
12;700;2.273653e-005;1.028615e+003;1037.301868;0.585644;347.483776;1.683213
13;750;2.391344e-005;1.115283e+003;1124.193170;0.695111;374.511112;1.598625
14;800;2.505976e-005;1.204412e+003;1213.684824;0.763894;402.546259;1.458948
15;850;2.618090e-005;1.283326e+003;1293.213651;0.754107;426.691390;1.706715
16;900;2.721505e-005;1.355173e+003;1364.871049;0.689220;448.795985;1.745951
