Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.253312e-005;1.071620e+002;107.567543;0.544113;41.044576;4.948252
1;150;1.581241e-005;1.517034e+002;151.230447;0.546254;63.688362;4.304963
2;200;1.883648e-005;1.927782e+002;192.768256;0.535732;76.090532;5.457539
3;250;2.147535e-005;2.338372e+002;233.702075;0.617911;86.841983;4.399756
4;300;2.387350e-005;2.769518e+002;276.079180;0.663272;97.619744;4.887988
5;350;2.681588e-005;3.239435e+002;324.483920;0.545572;111.805440;4.912101
6;400;2.954676e-005;3.684392e+002;369.023421;0.608061;122.557709;4.973690
7;450;3.235153e-005;4.220941e+002;422.004613;0.577669;135.218295;4.961382
8;500;3.533760e-005;4.769201e+002;476.773844;0.717080;151.563809;4.887067
9;550;3.824363e-005;5.393974e+002;539.735259;0.625993;168.263435;5.221522
10;600;4.110986e-005;5.913562e+002;591.054370;0.684765;182.452149;5.260262
11;650;4.412249e-005;6.348358e+002;635.778499;0.669408;195.153825;5.579949
12;700;4.770355e-005;6.760038e+002;676.357809;0.581871;205.363884;4.911663
13;750;5.163527e-005;7.193087e+002;719.288792;0.612675;218.124822;4.990882
14;800;5.604004e-005;7.684892e+002;768.338404;0.624019;229.465773;4.020436
15;850;6.120155e-005;8.182479e+002;819.341521;0.554015;243.745572;4.732413
16;900;6.723063e-005;8.607659e+002;861.038869;0.632495;256.595844;4.157890
