Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.302128e-006;1.371765e+002;136.882907;0.392007;59.341959;1.918890
1;150;4.210583e-006;1.900465e+002;190.308201;0.400177;79.958877;1.789686
2;200;5.025394e-006;2.423042e+002;242.718794;0.390928;101.395611;1.702520
3;250;5.827333e-006;2.938619e+002;295.066649;0.471158;121.804010;1.644406
4;300;6.634087e-006;3.462963e+002;348.101301;0.396453;143.635464;1.745761
5;350;7.415561e-006;3.985966e+002;400.394500;0.375361;164.704340;1.756206
6;400;8.238544e-006;4.542685e+002;456.875155;0.373004;186.374295;1.690323
7;450;9.066670e-006;5.076011e+002;510.520397;0.415804;208.815230;2.021340
8;500;9.949641e-006;5.643586e+002;567.478194;0.489186;232.291490;1.682744
9;550;1.081077e-005;6.195755e+002;623.727634;0.487669;253.463296;1.908116
10;600;1.169952e-005;6.765186e+002;680.544079;0.458330;275.581278;1.787290
11;650;1.272696e-005;7.396015e+002;744.138667;0.406537;299.254670;1.649519
12;700;1.373574e-005;8.038847e+002;809.025742;0.462541;322.357995;1.600463
13;750;1.486122e-005;8.729044e+002;878.439867;0.524988;347.382595;1.555753
14;800;1.604080e-005;9.391902e+002;945.314345;0.446008;372.256619;1.389917
15;850;1.716949e-005;1.006288e+003;1012.854027;0.444413;397.939375;1.487997
16;900;1.843997e-005;1.073996e+003;1081.024220;0.484506;421.459610;1.500797
