Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.290432e-006;2.221115e+002;233.134136;0.438700;74.895410;1.680280
1;150;5.375189e-006;3.054195e+002;316.429973;0.446167;101.879049;1.508393
2;200;6.373982e-006;3.863224e+002;397.806054;0.530489;128.593995;1.823391
3;250;7.330853e-006;4.692006e+002;481.470596;0.540417;155.192843;1.728870
4;300;8.219486e-006;5.512708e+002;563.928024;0.504336;181.491202;1.685564
5;350;9.082289e-006;6.326566e+002;645.950619;0.489749;207.955829;1.666158
6;400;9.883072e-006;7.186603e+002;732.184761;0.561003;234.205210;1.665917
7;450;1.056874e-005;8.103743e+002;825.086752;0.735380;261.826362;1.772896
8;500;1.128407e-005;9.107872e+002;925.222063;0.642229;291.032096;1.638560
9;550;1.198377e-005;1.015481e+003;1029.583032;0.691054;321.937778;1.719137
10;600;1.265009e-005;1.125112e+003;1139.875539;0.673170;355.860400;1.875866
11;650;1.329941e-005;1.232049e+003;1247.816937;0.653478;388.880999;1.702451
12;700;1.382383e-005;1.334602e+003;1350.137115;0.672070;420.906321;1.621527
13;750;1.438841e-005;1.423135e+003;1439.343599;0.691920;448.454308;1.728920
14;800;1.492241e-005;1.506885e+003;1522.632067;0.753904;474.493242;1.571415
15;850;1.554073e-005;1.574525e+003;1590.063502;0.790554;496.160174;1.670297
16;900;1.621683e-005;1.644996e+003;1661.668365;0.828804;517.931520;1.741508
