Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.733651e-006;6.472239e+001;64.716294;0.752841;33.774701;5.365484
1;150;5.077258e-006;9.203558e+001;91.871715;0.749979;39.225578;6.037572
2;200;6.562188e-006;1.176458e+002;117.525303;0.723429;44.442779;6.121265
3;250;8.298642e-006;1.528953e+002;153.213182;0.841930;54.767261;6.409722
4;300;1.022870e-005;1.874328e+002;187.801557;0.739406;63.837777;5.954261
5;350;1.232691e-005;2.294904e+002;229.900000;0.678995;73.063936;5.749605
6;400;1.489092e-005;2.771804e+002;276.702114;0.785777;86.146825;5.636689
7;450;1.777247e-005;3.343128e+002;334.490392;0.732143;100.637760;5.811616
8;500;2.111300e-005;4.005359e+002;400.742056;0.771226;116.549139;5.899379
9;550;2.479311e-005;4.697339e+002;469.920025;0.749243;136.637741;6.907003
10;600;2.881301e-005;5.476865e+002;547.573102;0.746787;156.927251;6.245253
11;650;3.319803e-005;6.285635e+002;628.866121;0.875138;178.347330;6.472367
12;700;3.764219e-005;7.251023e+002;724.809511;0.875964;203.104688;6.231590
13;750;4.242477e-005;8.367643e+002;837.290677;0.882293;233.086389;6.569216
14;800;4.748234e-005;9.517383e+002;951.535747;0.960976;262.801279;5.476511
15;850;5.297344e-005;1.067583e+003;1067.324495;0.806915;291.831912;6.514832
16;900;5.866773e-005;1.199643e+003;1200.060208;0.866900;326.691786;5.483643
