Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.099931e-006;2.751124e+002;277.472030;0.607008;101.970404;6.081716
1;150;3.933640e-006;3.758830e+002;380.062960;0.554827;136.319104;6.200766
2;200;4.623058e-006;4.697590e+002;473.139527;0.600561;169.233130;5.470567
3;250;5.174773e-006;5.542048e+002;560.096197;0.589083;200.870116;7.621984
4;300;5.828202e-006;6.508880e+002;656.833710;0.689062;233.844325;5.497296
5;350;6.427395e-006;7.450033e+002;751.092985;0.591943;262.734822;6.001860
6;400;6.995344e-006;8.506274e+002;856.529017;0.665228;296.114017;5.936977
7;450;7.538406e-006;9.413176e+002;946.772666;0.702771;325.364975;6.267892
8;500;8.038198e-006;1.041580e+003;1048.744978;0.713439;357.752052;6.265636
9;550;8.538689e-006;1.148140e+003;1153.843703;0.704025;386.858805;6.054403
10;600;9.055818e-006;1.247326e+003;1254.368897;0.728724;416.711913;5.123711
11;650;9.489256e-006;1.361665e+003;1366.310129;0.811604;446.968899;6.967761
12;700;9.927039e-006;1.465421e+003;1471.074893;0.808578;474.879963;5.895394
13;750;1.041841e-005;1.557454e+003;1567.526037;1.054741;504.586559;6.376169
14;800;1.084113e-005;1.669654e+003;1678.123731;0.836552;533.721295;7.298170
15;850;1.122972e-005;1.771282e+003;1776.434996;1.187784;562.909338;5.913105
16;900;1.166625e-005;1.838409e+003;1852.098011;1.071664;587.065192;5.925778
