Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.615952e-006;1.466804e+002;146.738858;0.530186;69.170681;5.381154
1;150;1.093085e-005;1.972614e+002;197.313471;0.551782;85.997951;5.666806
2;200;1.290463e-005;2.453870e+002;245.692883;0.594468;103.430395;5.795213
3;250;1.474843e-005;2.936423e+002;293.870572;0.538676;117.114290;5.772013
4;300;1.662393e-005;3.383707e+002;338.148385;0.471972;134.633742;5.555443
5;350;1.836253e-005;3.835969e+002;384.202621;0.524575;149.986291;7.002977
6;400;2.012548e-005;4.294321e+002;429.629769;0.576010;165.510070;7.374258
7;450;2.189602e-005;4.778771e+002;478.109771;0.578862;181.836488;7.206204
8;500;2.382328e-005;5.241686e+002;524.572076;0.598727;197.846632;6.600213
9;550;2.534743e-005;5.716049e+002;571.911475;0.507961;215.614395;8.775263
10;600;2.748265e-005;6.258560e+002;626.290781;0.599594;229.817743;5.029764
11;650;2.958261e-005;6.781844e+002;678.244058;0.720223;247.241796;5.640064
12;700;3.148576e-005;7.352732e+002;734.706147;0.625252;263.691630;7.775949
13;750;3.370154e-005;7.932407e+002;793.724716;0.717992;283.333839;6.197599
14;800;3.569246e-005;8.509197e+002;851.013864;0.632163;302.093401;4.515931
15;850;3.793847e-005;9.068589e+002;907.042548;0.676254;318.884685;5.731864
16;900;4.011591e-005;9.640254e+002;963.706453;0.662339;337.444830;5.581892
