Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.970011e-05,859.3864969290897,859.3864969290897,340.8241206030151,1.9868084426397226,0.5569308395803043,0.5569308395803043
1,-850.0,-2.884132e-05,811.586554997208,811.586554997208,325.7889447236181,2.0738308868118747,0.5656358544116026,0.5656358544116026
2,-800.0,-2.731854e-05,757.694767169179,757.694767169179,306.93467336683415,2.3115763357108015,0.76428906342519,0.76428906342519
3,-750.0,-2.536264e-05,706.8796247906196,706.8796247906196,288.643216080402,2.343765233175059,0.667827034871728,0.667827034871728
4,-700.0,-2.380709e-05,664.8311781127859,664.8311781127859,271.3969849246231,2.048562624713739,0.5692100270723298,0.5692100270723298
5,-650.0,-2.21268e-05,619.2951245114459,619.2951245114459,255.79899497487438,2.233160055249876,0.6516509641626422,0.6516509641626422
6,-600.0,-2.048473e-05,577.3512361809043,577.3512361809043,238.83417085427135,2.1181240919217665,0.510339012548118,0.510339012548118
7,-550.0,-1.904389e-05,529.2726566164152,529.2726566164152,219.17587939698493,2.3993758231087723,0.6167750282113811,0.6167750282113811
8,-500.0,-1.74362e-05,473.09441429369053,473.09441429369053,197.7889447236181,2.776376829116096,0.5852903359206676,0.5852903359206676
9,-450.0,-1.609564e-05,438.1108029034058,438.1108029034058,183.0753768844221,2.53438134062604,0.48592804721144595,0.48592804721144595
10,-400.0,-1.458979e-05,397.8958079285315,397.8958079285315,167.47738693467338,2.301525244354442,0.4486027388274711,0.4486027388274711
11,-350.0,-1.33972e-05,355.80580234505845,355.80580234505845,150.79396984924622,2.3154479925101943,0.44656279229768064,0.44656279229768064
12,-300.0,-1.194659e-05,311.5365449469569,311.5365449469569,133.0251256281407,2.390087262787997,0.397062264068748,0.397062264068748
13,-250.0,-1.053981e-05,269.1808017867113,269.1808017867113,114.73366834170854,2.4952130155888312,0.3921557989113143,0.3921557989113143
14,-200.0,-9.555758e-06,227.69490117252923,227.69490117252923,96.76381909547739,2.421797858095837,0.38312352380499803,0.38312352380499803
15,-150.0,-7.812671e-06,186.74955220547173,186.74955220547173,79.79899497487438,1.9138169548313304,0.3663614434312672,0.3663614434312672
16,-100.0,-6.031818e-06,143.2706108319374,143.2706108319374,60.54271356783919,1.4394731339992695,0.32489219855834855,0.32489219855834855
