Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.989164e-006;1.729292e+002;176.989386;0.657592;88.288702;14.649153
1;150;7.507475e-006;2.325918e+002;237.744095;0.780812;118.004421;18.580878
2;200;8.972888e-006;2.961132e+002;300.408006;0.667884;135.572394;13.138086
3;250;1.023417e-005;3.533552e+002;357.418034;0.705528;153.802750;15.435025
4;300;1.143262e-005;4.135825e+002;419.263800;0.589947;178.498957;11.092675
5;350;1.268109e-005;4.687588e+002;473.732303;0.578209;195.197208;14.260827
6;400;1.395067e-005;5.196660e+002;525.121230;0.723468;215.031407;12.038162
7;450;1.509430e-005;5.753093e+002;581.151755;0.659518;235.697342;10.832410
8;500;1.626162e-005;6.326219e+002;635.768640;0.700745;256.997339;11.321086
9;550;1.742637e-005;6.883236e+002;692.912378;0.770814;276.876478;13.321109
10;600;1.870026e-005;7.517482e+002;757.164356;0.799669;297.166353;14.662611
11;650;1.990806e-005;8.060919e+002;811.430566;0.773327;327.680649;27.214914
12;700;2.116352e-005;8.594696e+002;864.159618;0.870818;349.246175;22.865318
13;750;2.241070e-005;9.125427e+002;917.088841;1.002901;367.694931;23.103573
14;800;2.368068e-005;9.656538e+002;970.377363;0.913804;386.255141;24.058989
15;850;2.518692e-005;1.023908e+003;1029.247242;0.822141;402.890233;22.283516
16;900;2.627564e-005;1.074043e+003;1082.378270;0.993083;417.944935;24.084626
