Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.833628e-006;5.585293e+001;55.831206;0.760302;49.496385;9.648104
1;150;6.454994e-006;8.218993e+001;81.618636;0.657854;58.030923;7.367790
2;200;8.113022e-006;1.132442e+002;113.506639;0.784733;66.493624;8.272900
3;250;9.987493e-006;1.449991e+002;145.243686;0.718333;74.845226;7.040192
4;300;1.197435e-005;1.851981e+002;185.010697;0.757041;82.713224;7.589390
5;350;1.405560e-005;2.252465e+002;225.732651;0.756064;87.160901;6.872618
6;400;1.647910e-005;2.664545e+002;266.004333;0.771045;101.170421;7.334526
7;450;1.897604e-005;3.147926e+002;314.860385;0.696127;112.657071;6.284690
8;500;2.166513e-005;3.708566e+002;370.834054;0.710223;128.079852;6.542195
9;550;2.457978e-005;4.195486e+002;419.917719;0.651761;142.665048;9.736598
10;600;2.766687e-005;4.839919e+002;484.722947;0.725321;158.103415;5.783746
11;650;3.099310e-005;5.489135e+002;548.841996;0.705713;175.993845;7.428068
12;700;3.403030e-005;6.140414e+002;613.579147;0.768721;194.804868;10.050857
13;750;3.771791e-005;6.930196e+002;693.128673;0.725325;211.591542;7.123023
14;800;4.151504e-005;7.794974e+002;779.437152;0.713944;234.793584;6.466957
15;850;4.538082e-005;8.639808e+002;864.539289;0.770570;254.243534;6.884380
16;900;4.913578e-005;9.657279e+002;965.208133;0.807582;282.137817;5.747105
