Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.542695e-007;1.166523e+002;110.166641;0.960906;67.636885;18.194057
1;150;1.177190e-006;1.585594e+002;151.664884;0.920787;85.362271;16.581057
2;200;1.391982e-006;2.005100e+002;192.347058;0.896893;97.762178;16.732362
3;250;1.605185e-006;2.379765e+002;231.783882;0.827633;113.453949;18.257542
4;300;1.815196e-006;2.829859e+002;274.969510;1.088400;125.846925;16.425296
5;350;2.026283e-006;3.284160e+002;321.603784;1.054132;148.454318;24.002531
6;400;2.243914e-006;3.674402e+002;360.252803;0.967529;159.011594;23.264696
7;450;2.480120e-006;4.169731e+002;408.154565;0.954729;170.413211;17.957853
8;500;2.735941e-006;4.627378e+002;457.384595;1.033363;186.002237;14.202714
9;550;3.022611e-006;5.106566e+002;501.918726;1.003678;202.616582;14.961843
10;600;3.330116e-006;5.640026e+002;553.926908;0.950210;217.516967;17.517705
11;650;3.739350e-006;6.194498e+002;609.905099;0.894708;240.374267;20.092537
12;700;4.247366e-006;6.635786e+002;655.011465;0.893882;252.277799;15.270744
13;750;4.917101e-006;7.287241e+002;718.216045;0.924418;273.483886;27.153132
14;800;5.806313e-006;7.878495e+002;776.427937;1.065607;294.641929;15.808673
15;850;6.872430e-006;8.608328e+002;846.606461;1.030095;315.597529;17.148382
16;900;8.169587e-006;9.308104e+002;918.413245;1.079451;333.569405;16.998383
