Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.660666e-006;5.226997e+001;53.451980;1.215739;70.608577;26.791555
1;150;3.757543e-006;7.108260e+001;71.587261;1.235182;71.423072;22.856122
2;200;4.988022e-006;9.840710e+001;98.090968;1.357685;78.275291;18.288778
3;250;6.430957e-006;1.294861e+002;128.979567;1.391725;81.633137;22.797826
4;300;8.108753e-006;1.625866e+002;162.737473;1.447341;93.722297;28.702174
5;350;1.006067e-005;2.003228e+002;199.815068;1.499850;100.900625;21.730350
6;400;1.254285e-005;2.570545e+002;256.573745;1.593469;113.556571;24.218179
7;450;1.544925e-005;3.061317e+002;305.270991;1.583884;123.943163;30.759286
8;500;1.889205e-005;3.803264e+002;379.837712;1.655406;148.014998;21.044365
9;550;2.279246e-005;4.686284e+002;469.112638;1.478994;160.003207;20.154458
10;600;2.714326e-005;5.572357e+002;556.270858;1.383739;185.231723;25.456196
11;650;3.192125e-005;6.613433e+002;660.857956;1.778895;214.622705;25.862619
12;700;3.716505e-005;7.725138e+002;771.740220;1.602751;240.990995;20.812104
13;750;4.267525e-005;9.050373e+002;905.442324;1.350280;265.297088;23.415187
14;800;4.900543e-005;1.044676e+003;1046.941006;1.698997;304.995491;30.162563
15;850;5.543757e-005;1.202715e+003;1204.000238;1.345704;341.786593;19.944190
16;900;6.125240e-005;1.366470e+003;1365.951169;1.860445;372.614979;28.507725
