Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.675357e-006;9.513306e+001;86.264342;0.666938;15.000700;9.245212
1;150;3.379632e-006;1.231571e+002;115.900623;0.674699;49.076460;10.638750
2;200;4.069553e-006;1.575506e+002;150.322410;0.629924;69.571762;11.243497
3;250;4.791372e-006;1.943045e+002;184.233123;0.591965;82.583479;10.646659
4;300;5.566704e-006;2.309962e+002;220.493559;0.658853;95.394116;10.037594
5;350;6.360719e-006;2.708030e+002;260.503995;0.579761;108.592923;11.662956
6;400;7.208778e-006;3.107143e+002;299.336427;0.623946;122.416060;10.790743
7;450;8.103803e-006;3.589236e+002;345.734330;0.670550;139.880080;11.155171
8;500;9.103219e-006;4.052125e+002;392.740841;0.612743;154.797870;11.780166
9;550;1.021210e-005;4.583813e+002;445.618320;0.640399;172.037554;8.375359
10;600;1.144353e-005;5.103302e+002;496.270000;0.709237;187.429799;9.688347
11;650;1.272051e-005;5.708748e+002;553.838612;0.706114;209.980431;11.549066
12;700;1.427494e-005;6.336990e+002;617.212627;0.575514;228.274399;8.574176
13;750;1.581509e-005;6.992737e+002;681.581035;0.780469;249.943838;11.044760
14;800;1.737746e-005;7.773580e+002;759.216682;0.648557;271.412058;8.884883
15;850;1.905169e-005;8.563727e+002;839.069658;0.663923;296.502441;10.365873
16;900;2.021391e-005;9.433184e+002;922.396935;0.844084;327.725197;11.638517
