Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.006761e-006;1.954730e+002;196.261546;0.434568;69.143977;1.810073
1;150;7.638688e-006;2.612764e+002;262.878136;0.483935;95.080740;1.644906
2;200;9.105797e-006;3.278893e+002;329.882083;0.517999;119.551579;1.707816
3;250;1.049309e-005;3.917509e+002;394.308604;0.519467;146.549801;1.613942
4;300;1.176507e-005;4.475710e+002;450.324656;0.477889;170.009366;1.562705
5;350;1.303667e-005;5.136240e+002;517.395064;0.500278;194.453739;1.520428
6;400;1.432033e-005;5.712146e+002;574.106594;0.441561;218.428861;1.515832
7;450;1.556782e-005;6.304052e+002;634.307068;0.499797;240.275739;1.547304
8;500;1.680678e-005;6.881068e+002;691.324105;0.505507;262.799295;1.591212
9;550;1.801620e-005;7.428169e+002;747.277914;0.548545;282.678403;1.637680
10;600;1.943493e-005;8.027590e+002;806.977234;0.540902;305.557014;1.654643
11;650;2.070310e-005;8.601179e+002;865.086986;0.547788;325.728890;1.738439
12;700;2.194683e-005;9.238721e+002;928.710614;0.582798;349.258098;1.808419
13;750;2.325175e-005;9.773730e+002;983.206340;0.596762;367.631597;1.503876
14;800;2.456767e-005;1.037309e+003;1042.364135;0.672758;389.061260;1.901232
15;850;2.605816e-005;1.097178e+003;1103.226215;0.648166;407.792111;1.871885
16;900;2.761897e-005;1.163391e+003;1169.590076;0.654235;431.069295;1.746480
