Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.029063e-005;2.170080e+002;220.293874;0.438464;75.037589;1.738048
1;150;1.275613e-005;2.880334e+002;291.556621;0.422178;99.854983;2.088579
2;200;1.501245e-005;3.536229e+002;357.096807;0.403491;122.839499;1.827524
3;250;1.698188e-005;4.185569e+002;423.140572;0.512725;145.164111;1.807151
4;300;1.900768e-005;4.848371e+002;489.820666;0.449096;168.179867;2.005983
5;350;2.100045e-005;5.499057e+002;555.104468;0.496063;190.335292;1.829732
6;400;2.278021e-005;6.125164e+002;618.259864;0.471912;212.229087;1.719183
7;450;2.477992e-005;6.758422e+002;682.108591;0.454882;233.057660;1.714818
8;500;2.666889e-005;7.350423e+002;741.287106;0.550204;252.407622;1.691210
9;550;2.855035e-005;8.007274e+002;807.348776;0.503389;272.561035;1.722647
10;600;3.051416e-005;8.690302e+002;876.297498;0.547715;293.566099;1.846744
11;650;3.237820e-005;9.434888e+002;950.433982;0.528162;314.823672;1.770307
12;700;3.437215e-005;1.021341e+003;1028.516289;0.612411;339.694409;1.962281
13;750;3.645922e-005;1.098734e+003;1106.507610;0.557434;362.888167;1.748801
14;800;3.840906e-005;1.159825e+003;1167.416726;0.587739;381.605036;1.999190
15;850;4.051578e-005;1.218682e+003;1226.724992;0.624091;399.519124;1.910916
16;900;4.217840e-005;1.293073e+003;1302.125942;0.732064;424.160393;1.893072
