Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.875180e-006;1.264828e+002;134.539867;0.735447;67.136087;18.858024
1;150;1.279904e-005;1.691328e+002;179.587937;0.650008;86.647038;0.085015
2;200;1.548754e-005;2.130153e+002;221.830758;0.685466;102.243911;4.263132
3;250;1.810304e-005;2.553831e+002;265.232402;0.733610;117.054199;0.326319
4;300;2.067133e-005;2.964370e+002;306.377179;0.693533;130.572967;17.717991
5;350;2.329222e-005;3.355127e+002;344.714611;0.751040;143.757961;15.335229
6;400;2.586934e-005;3.775152e+002;384.920705;0.752353;155.741432;4.394291
7;450;2.839371e-005;4.219527e+002;428.992085;0.725990;170.279531;25.004129
8;500;3.128969e-005;4.675953e+002;473.625951;0.704944;186.155908;13.857153
9;550;3.388421e-005;5.116804e+002;517.569779;0.805193;198.606419;16.233640
10;600;3.701685e-005;5.520040e+002;560.138958;0.787440;210.841430;179.624418
11;650;3.997105e-005;5.915905e+002;597.968086;0.845180;235.857283;22.416687
12;700;4.327833e-005;6.350099e+002;639.232611;1.093616;255.751231;23.377984
13;750;4.665891e-005;6.859399e+002;692.362963;1.029988;263.025118;26.674749
14;800;5.023404e-005;7.349226e+002;739.289404;0.916063;284.958202;36.169689
15;850;5.437091e-005;7.825640e+002;786.389449;0.728516;286.437160;16.647432
16;900;5.844057e-005;8.229164e+002;827.924978;0.789226;296.873541;18.546141
