Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.793544e-006;1.469814e+002;149.272916;0.421210;53.814591;1.627036
1;150;2.263949e-006;2.070085e+002;209.002183;0.378672;72.554530;1.526443
2;200;2.732633e-006;2.623981e+002;265.713241;0.450949;93.639855;1.612864
3;250;3.076620e-006;3.185750e+002;321.808772;0.414997;114.830595;1.505937
4;300;3.434809e-006;3.712701e+002;375.547674;0.497281;133.584680;1.719710
5;350;3.837275e-006;4.331432e+002;436.962324;0.488717;156.556934;1.619339
6;400;4.218003e-006;4.830778e+002;488.252582;0.427682;175.988691;1.686451
7;450;4.613925e-006;5.451836e+002;548.485443;0.483518;197.927820;1.556830
8;500;5.067705e-006;6.035070e+002;607.881725;0.403511;218.400809;1.606721
9;550;5.524682e-006;6.632066e+002;669.186463;0.481495;241.258527;2.012568
10;600;5.942784e-006;7.248406e+002;730.553907;0.492102;263.216116;1.477162
11;650;6.351941e-006;7.893625e+002;796.291927;0.498655;286.141216;1.587359
12;700;6.811736e-006;8.646215e+002;870.331844;0.463508;311.818494;2.414115
13;750;7.468645e-006;9.294019e+002;936.619287;0.521926;334.355004;1.630697
14;800;8.190163e-006;9.940377e+002;1002.466929;0.558687;355.172635;1.553493
15;850;8.991105e-006;1.074400e+003;1081.402357;0.510320;379.463798;1.614931
16;900;9.821617e-006;1.165600e+003;1171.754690;0.643396;408.142939;1.680874
