Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.503067e-006;4.223304e+001;42.320172;0.595309;15.835900;2.760363
1;150;3.565936e-006;6.632119e+001;66.025396;0.546359;21.958431;2.391938
2;200;4.793882e-006;9.426157e+001;94.187549;0.583740;29.681648;2.300238
3;250;6.264088e-006;1.287761e+002;128.602096;0.593188;38.749796;2.300235
4;300;8.090133e-006;1.707205e+002;170.412868;0.587001;50.148110;2.224286
5;350;1.034376e-005;2.198861e+002;219.662791;0.564230;64.312762;2.354507
6;400;1.321138e-005;2.854056e+002;285.049043;0.522233;81.889808;1.988842
7;450;1.676248e-005;3.632595e+002;363.539342;0.502932;102.158863;2.305669
8;500;2.109974e-005;4.613474e+002;461.631847;0.605739;128.558772;2.346943
9;550;2.623378e-005;5.810178e+002;580.956621;0.607957;160.025105;2.353896
10;600;3.230936e-005;7.190132e+002;718.529138;0.728692;195.671534;2.396222
11;650;3.866067e-005;8.768748e+002;877.013072;0.657038;236.983686;2.181236
12;700;4.544659e-005;1.051643e+003;1051.785054;0.676237;281.240656;2.266018
13;750;5.300996e-005;1.243764e+003;1243.437785;0.659097;328.802212;2.445013
14;800;6.128649e-005;1.458233e+003;1456.924244;0.808928;381.460071;2.478962
15;850;6.995058e-005;1.690564e+003;1690.552522;0.842005;436.869197;2.435209
16;900;7.896675e-005;1.936169e+003;1935.971114;0.841329;495.056993;2.058394
