Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.626934e-006;1.822162e+002;181.691770;0.357857;65.074082;1.418281
1;150;2.023964e-006;2.479699e+002;248.307672;0.385224;89.121664;1.623348
2;200;2.402224e-006;3.147011e+002;314.970823;0.403837;111.762870;1.589635
3;250;2.746487e-006;3.814672e+002;382.427557;0.416351;136.454977;1.451682
4;300;3.083566e-006;4.391809e+002;439.864247;0.481777;157.792894;1.843131
5;350;3.427663e-006;5.116215e+002;513.959549;0.609823;182.721693;1.657493
6;400;3.755416e-006;5.856375e+002;587.803474;0.458548;210.776632;1.400099
7;450;4.098072e-006;6.574828e+002;660.625075;0.501501;238.204921;1.605487
8;500;4.461232e-006;7.316966e+002;735.585365;0.492694;263.254995;1.620418
9;550;4.819955e-006;8.098624e+002;814.059383;0.467002;289.468324;1.477072
10;600;5.212650e-006;8.868211e+002;891.692058;0.464550;317.169047;1.384853
11;650;5.638764e-006;9.582437e+002;963.435648;0.499451;342.896643;1.530735
12;700;6.100248e-006;1.027895e+003;1033.629874;0.517783;366.079065;1.548503
13;750;6.631821e-006;1.114022e+003;1120.032840;0.593188;393.375727;1.538385
14;800;7.282658e-006;1.202519e+003;1209.097093;0.523070;422.705724;1.363312
15;850;8.081094e-006;1.281544e+003;1288.141817;0.562589;448.534159;1.661241
16;900;9.462359e-006;1.368540e+003;1375.753728;0.533115;473.846597;1.657187
