Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.550207e-006;1.387861e+002;139.056583;0.471133;60.277632;7.812900
1;150;5.663123e-006;1.915080e+002;191.942415;0.575027;79.845553;6.037083
2;200;6.704674e-006;2.438027e+002;243.674779;0.436940;95.667799;6.561701
3;250;7.692741e-006;2.959048e+002;295.887196;0.446831;113.049396;6.739133
4;300;8.689429e-006;3.501682e+002;350.328162;0.487610;131.769994;5.976791
5;350;9.705478e-006;4.017487e+002;401.697827;0.462349;153.094612;8.885854
6;400;1.069883e-005;4.591448e+002;459.076615;0.483679;171.588979;6.965319
7;450;1.169215e-005;5.161434e+002;515.979622;0.489303;191.775718;9.277534
8;500;1.264971e-005;5.723986e+002;572.574501;0.455169;214.203961;10.274411
9;550;1.366189e-005;6.355852e+002;635.620426;0.485947;232.159554;8.923966
10;600;1.464669e-005;7.016243e+002;701.696523;0.445038;250.211537;8.425697
11;650;1.561212e-005;7.696144e+002;769.482707;0.491893;272.248594;10.140606
12;700;1.658036e-005;8.427621e+002;842.699926;0.536485;294.077596;7.182749
13;750;1.759604e-005;9.215830e+002;921.350601;0.576726;318.028879;9.434046
14;800;1.853799e-005;9.993646e+002;999.375487;0.513639;342.015344;9.435807
15;850;1.947759e-005;1.081244e+003;1081.105847;0.609437;370.198178;10.388145
16;900;2.047535e-005;1.168206e+003;1167.774879;0.637787;392.512571;6.927098
