Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.721998e-006;1.089614e+002;108.058044;0.612752;5.246836;9.787228
1;150;2.193621e-006;1.493943e+002;146.975498;0.596906;63.930323;10.761068
2;200;2.610902e-006;1.939553e+002;189.886703;0.675304;81.218329;13.270453
3;250;3.079488e-006;2.356579e+002;233.939080;0.666257;90.596021;10.472752
4;300;3.576930e-006;2.807445e+002;279.218964;0.609313;104.250455;10.377918
5;350;4.058755e-006;3.276067e+002;326.176841;0.766369;119.919287;10.373867
6;400;4.623937e-006;3.826242e+002;378.698131;0.637428;137.281754;13.412012
7;450;5.190974e-006;4.346532e+002;431.610308;0.676381;153.338975;9.255551
8;500;5.823039e-006;4.919404e+002;489.190366;0.671725;171.553389;11.743990
9;550;6.594388e-006;5.555264e+002;550.353278;0.677996;192.721436;11.043782
10;600;7.497062e-006;6.236394e+002;618.176895;0.756193;210.630270;11.932820
11;650;8.545756e-006;6.987568e+002;692.909644;0.785593;233.610762;9.466794
12;700;9.663278e-006;7.816599e+002;772.474212;0.767619;258.795973;10.330275
13;750;1.101927e-005;8.743354e+002;865.320429;0.791364;286.726242;9.718189
14;800;1.238346e-005;9.708944e+002;959.964229;0.895654;314.752974;11.851001
15;850;1.390601e-005;1.081788e+003;1070.204396;0.887297;345.658792;14.557185
16;900;1.562444e-005;1.199126e+003;1185.560923;0.866435;378.430371;10.816474
