Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.869772e-006;1.983128e+002;206.140722;0.514760;83.944853;5.653026
1;150;1.095953e-005;2.715943e+002;278.785297;0.580865;112.882984;8.916087
2;200;1.277759e-005;3.411397e+002;347.361612;0.661446;134.767157;11.767043
3;250;1.437670e-005;4.060222e+002;412.185759;0.618886;151.487876;6.598677
4;300;1.603206e-005;4.699568e+002;475.588376;0.652758;173.486481;6.801435
5;350;1.753546e-005;5.121998e+002;520.848271;0.660460;189.536368;7.493539
6;400;1.896677e-005;5.805350e+002;589.518962;0.760170;210.254317;6.970625
7;450;2.037030e-005;6.381212e+002;647.346423;0.755454;228.117353;7.226328
8;500;2.183723e-005;7.073702e+002;716.292287;0.611196;246.889267;6.416854
9;550;2.312227e-005;7.903672e+002;797.707019;0.660683;273.277055;6.897586
10;600;2.440719e-005;8.647461e+002;872.579216;0.759381;296.988640;5.802092
11;650;2.571191e-005;9.379410e+002;946.729068;0.644533;320.243452;7.746081
12;700;2.678651e-005;1.008590e+003;1018.279330;0.716853;341.890743;6.993613
13;750;2.796869e-005;1.074557e+003;1083.715648;0.691603;363.078389;6.252409
14;800;2.934474e-005;1.130010e+003;1140.539765;0.836481;379.005552;6.288389
15;850;3.030215e-005;1.179342e+003;1190.304077;0.719485;394.657702;5.482276
16;900;3.140980e-005;1.222267e+003;1232.961062;0.683756;408.435256;6.342004
