Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.081542e-006;6.987550e+001;70.036833;0.813936;41.755223;9.313682
1;150;7.867109e-006;9.740273e+001;96.668328;0.659319;49.986646;8.145912
2;200;9.683077e-006;1.262641e+002;126.036755;0.551389;60.902681;11.707448
3;250;1.164198e-005;1.592734e+002;158.699258;0.592833;63.386393;6.950898
4;300;1.357367e-005;1.927973e+002;192.486139;0.652739;72.179019;6.293796
5;350;1.550846e-005;2.297058e+002;230.025229;0.647522;84.374503;7.653805
6;400;1.769766e-005;2.660366e+002;265.707909;0.619784;93.644072;8.119510
7;450;1.985700e-005;3.060389e+002;306.046932;0.633518;101.650708;7.240828
8;500;2.209658e-005;3.512221e+002;351.076035;0.699223;114.280799;8.551608
9;550;2.437128e-005;3.984025e+002;398.696548;0.670887;126.204863;7.014543
10;600;2.670156e-005;4.454467e+002;445.664690;0.634002;141.524931;6.654873
11;650;2.924782e-005;5.021501e+002;502.490043;0.665416;153.204924;7.773449
12;700;3.147792e-005;5.617709e+002;561.476735;0.643894;167.679325;6.069971
13;750;3.402111e-005;6.267772e+002;626.517544;0.647061;188.305344;8.373829
14;800;3.669695e-005;6.938436e+002;693.629248;0.750863;203.373813;6.436253
15;850;3.894748e-005;7.488300e+002;749.126996;0.716806;218.436989;5.786328
16;900;4.122577e-005;7.987853e+002;798.298161;0.625355;231.276736;8.785649
