Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.554943e-006;1.850270e+002;195.497971;0.494449;95.420574;5.093015
1;150;5.747274e-006;2.417809e+002;251.282708;0.491200;116.559504;4.131983
2;200;6.854080e-006;2.994716e+002;310.169529;0.486883;139.544551;4.869227
3;250;7.920353e-006;3.535817e+002;364.908795;0.379299;160.354135;3.743911
4;300;8.948919e-006;4.085074e+002;419.573115;0.466634;180.139043;3.273565
5;350;9.944368e-006;4.616814e+002;472.899023;0.509110;203.160740;4.239235
6;400;1.091209e-005;5.209688e+002;532.988095;0.461679;224.905884;4.393651
7;450;1.186659e-005;5.720604e+002;584.758839;0.476535;244.819950;3.527953
8;500;1.282931e-005;6.315503e+002;644.370169;0.467526;267.922717;2.760469
9;550;1.378611e-005;6.829805e+002;695.593097;0.456179;288.573053;3.214506
10;600;1.476201e-005;7.438204e+002;756.980535;0.480210;309.213598;4.370305
11;650;1.583605e-005;7.967145e+002;810.113184;0.440666;329.575274;3.852305
12;700;1.689349e-005;8.605612e+002;873.966251;0.494856;352.974999;3.626101
13;750;1.796221e-005;9.153716e+002;929.259338;0.472990;371.683919;4.200621
14;800;1.903613e-005;9.792998e+002;993.866142;0.516841;394.548657;4.410369
15;850;2.020325e-005;1.038563e+003;1053.779184;0.568476;412.718102;4.179263
16;900;2.121045e-005;1.106642e+003;1122.337724;0.631707;436.412056;4.058031
