Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.514094e-006;2.009539e+002;201.007871;2.172425;94.382927;11.651815
1;150;8.195388e-006;2.761445e+002;277.837023;1.959356;121.732286;10.355473
2;200;9.717266e-006;3.509653e+002;350.227736;1.786362;149.004285;12.771672
3;250;1.103026e-005;4.177114e+002;418.350383;1.968307;175.011317;11.961147
4;300;1.232105e-005;4.808398e+002;481.850157;1.672693;194.737822;11.490751
5;350;1.361316e-005;5.459908e+002;543.949146;2.013197;220.255223;11.962359
6;400;1.494221e-005;6.102070e+002;611.095200;1.767756;244.857459;13.577465
7;450;1.614149e-005;6.791221e+002;678.874451;1.709772;269.041778;13.842224
8;500;1.730778e-005;7.451985e+002;745.661587;1.612917;288.639777;9.448906
9;550;1.855358e-005;7.930441e+002;794.389731;1.928108;310.231457;15.677308
10;600;1.977378e-005;8.729243e+002;875.335695;1.819841;331.485745;9.797620
11;650;2.096576e-005;9.294267e+002;928.042738;1.944039;354.742845;9.593985
12;700;2.224917e-005;1.007802e+003;1008.470620;1.330393;379.693870;11.239516
13;750;2.346090e-005;1.070381e+003;1070.172688;1.928179;396.755167;11.628986
14;800;2.469700e-005;1.135066e+003;1136.622917;2.007431;417.484760;10.761055
15;850;2.594536e-005;1.208975e+003;1208.209218;2.247949;443.211907;9.131954
16;900;2.743169e-005;1.283854e+003;1283.424081;2.057918;460.875084;11.005055
