Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.821979e-006;2.653956e+002;271.307583;0.532826;69.637683;1.889019
1;150;9.684991e-006;3.638010e+002;370.293734;0.525996;93.586087;1.740232
2;200;1.129848e-005;4.606891e+002;468.083367;0.633284;118.429068;2.001189
3;250;1.254425e-005;5.778727e+002;584.679775;0.819701;147.622375;2.841974
4;300;1.368105e-005;7.010239e+002;709.353400;0.664223;181.207609;1.937244
5;350;1.457298e-005;8.051430e+002;814.498099;0.558879;211.201999;1.758654
6;400;1.526728e-005;8.790693e+002;888.796625;0.639268;233.893131;1.873903
7;450;1.591963e-005;9.285126e+002;938.259244;0.666101;249.738985;1.907833
8;500;1.665897e-005;9.751588e+002;985.323343;0.569316;262.777441;1.718071
9;550;1.745876e-005;1.021704e+003;1031.852208;0.698711;275.307926;1.715927
10;600;1.819614e-005;1.062367e+003;1073.237582;0.602124;286.816938;2.020146
11;650;1.889522e-005;1.094132e+003;1105.224783;0.606987;298.016302;1.925064
12;700;1.978994e-005;1.117964e+003;1129.307516;0.595181;305.913361;1.661697
13;750;2.077428e-005;1.149782e+003;1160.608254;0.643714;312.636407;1.756126
14;800;2.189314e-005;1.182429e+003;1193.696611;0.625915;322.555516;1.712857
15;850;2.302805e-005;1.206996e+003;1218.455762;0.535487;330.457318;2.104379
16;900;2.431324e-005;1.225683e+003;1237.172014;0.624042;336.937239;2.206164
