Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.166709e-006;9.030074e+001;82.326177;0.647242;22.854288;7.873346
1;150;2.770954e-006;1.267433e+002;118.136118;0.654981;53.943529;9.423313
2;200;3.362806e-006;1.608143e+002;151.250590;0.651933;68.218776;8.666117
3;250;3.991157e-006;1.962741e+002;185.892943;0.674033;80.397464;10.472036
4;300;4.634823e-006;2.344391e+002;224.458857;0.710610;91.278928;8.270765
5;350;5.356659e-006;2.731857e+002;262.701516;0.729446;107.326680;10.105554
6;400;6.132402e-006;3.159523e+002;306.426931;0.602640;119.794687;10.805076
7;450;6.934908e-006;3.609651e+002;348.707514;0.689510;133.823568;7.222110
8;500;7.848910e-006;4.082871e+002;394.858031;0.706436;149.441376;7.883335
9;550;8.915059e-006;4.619604e+002;447.552662;0.731077;167.571922;10.576821
10;600;1.013359e-005;5.230405e+002;499.489424;0.760020;189.557636;10.545095
11;650;1.149072e-005;5.881718e+002;563.541097;0.694989;210.821652;8.202031
12;700;1.298648e-005;6.605200e+002;635.400893;0.744188;236.202164;10.543341
13;750;1.470649e-005;7.411225e+002;716.532163;0.690117;262.500811;7.016708
14;800;1.649396e-005;8.345144e+002;807.177754;0.899124;289.905358;10.047852
15;850;1.835022e-005;9.313423e+002;904.889416;0.920256;319.508995;9.923318
16;900;2.047955e-005;1.034187e+003;1005.554013;0.949641;352.931968;9.619442
