Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.651316e-006;1.007483e+002;102.410954;0.427107;38.916798;1.578249
1;150;3.317789e-006;1.399188e+002;142.177899;0.417068;54.175478;1.706737
2;200;3.970377e-006;1.804629e+002;183.112089;0.411830;69.420272;1.572599
3;250;4.665160e-006;2.184759e+002;221.106094;0.432274;85.076796;1.709360
4;300;5.258635e-006;2.580221e+002;260.938609;0.471695;100.851209;1.550760
5;350;5.968695e-006;2.982063e+002;301.739449;0.434523;116.693629;1.633574
6;400;6.598860e-006;3.439313e+002;347.057095;0.352112;133.872086;1.649457
7;450;7.235766e-006;3.894697e+002;393.479942;0.452783;151.450907;1.566860
8;500;7.951850e-006;4.338463e+002;438.210889;0.436739;169.452682;1.642972
9;550;8.788366e-006;4.794888e+002;484.025978;0.456861;187.580767;1.614739
10;600;9.618061e-006;5.242599e+002;529.229497;0.456919;-130.374208;1.611658
11;650;1.053176e-005;5.774346e+002;582.904358;0.497277;224.284097;1.461721
12;700;1.135859e-005;6.368618e+002;642.540128;0.472141;290.487462;1.596574
13;750;1.260872e-005;6.897766e+002;695.951295;0.494714;266.509200;1.582997
14;800;1.349663e-005;7.417806e+002;748.174447;0.553809;286.400801;1.764735
15;850;1.488442e-005;8.004291e+002;807.754304;0.429199;306.171468;1.620201
16;900;1.607836e-005;8.701205e+002;876.354695;0.447616;329.277715;1.418180
