Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.414268e-006;1.363815e+002;139.854132;0.902315;80.977054;17.428813
1;150;1.779127e-006;1.859420e+002;194.475363;1.071074;102.042905;21.042902
2;200;2.108477e-006;2.400222e+002;245.669874;0.926811;112.648299;21.544076
3;250;2.423813e-006;2.876321e+002;291.640731;0.958596;130.711090;16.629078
4;300;2.719881e-006;3.393680e+002;345.550068;0.823433;149.067614;17.529914
5;350;3.019932e-006;3.916072e+002;397.798193;0.898485;165.468883;14.705873
6;400;3.314715e-006;4.332022e+002;441.566056;0.846619;181.895205;12.936077
7;450;3.630120e-006;4.891382e+002;495.996313;0.698265;196.377293;16.652219
8;500;3.951986e-006;5.459699e+002;551.669145;1.143950;223.001142;17.525974
9;550;4.273309e-006;5.973331e+002;603.744250;0.872374;232.986008;13.985752
10;600;4.599282e-006;6.562114e+002;662.184803;0.882106;255.974688;15.133467
11;650;4.948773e-006;7.040855e+002;711.168391;0.892365;271.130081;13.053758
12;700;5.396748e-006;7.727512e+002;776.205647;0.898981;291.863557;13.792181
13;750;5.850276e-006;8.320565e+002;837.762053;0.974296;314.816726;16.010000
14;800;6.354278e-006;8.777023e+002;886.620264;1.006625;332.823696;20.698728
15;850;7.019777e-006;9.488459e+002;955.980705;1.014057;357.277155;28.682189
16;900;7.717567e-006;1.013651e+003;1022.253463;1.142783;372.823616;17.218525
