Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.455596e-006;9.141587e+001;85.159152;0.604676;40.632111;12.072060
1;150;3.153099e-006;1.275415e+002;121.462602;0.738793;56.260501;10.846535
2;200;3.813506e-006;1.616009e+002;155.850968;0.699777;75.499081;13.168308
3;250;4.486580e-006;2.007250e+002;192.419237;0.644863;87.209108;11.336971
4;300;5.195132e-006;2.415305e+002;233.833365;0.693155;100.089139;10.911506
5;350;5.929782e-006;2.839418e+002;275.177398;0.642440;113.147405;9.848404
6;400;6.705940e-006;3.307539e+002;320.264167;0.704852;127.095769;12.635821
7;450;7.657934e-006;3.781132e+002;367.520619;0.724311;147.557702;14.095380
8;500;8.649090e-006;4.273599e+002;418.885865;0.719974;161.286440;13.887626
9;550;9.726411e-006;4.853061e+002;475.808693;0.740160;180.041078;11.289303
10;600;1.084195e-005;5.467369e+002;535.717463;0.828271;201.535170;13.741102
11;650;1.219132e-005;6.130943e+002;601.194706;0.934837;226.369257;13.385328
12;700;1.356488e-005;6.855410e+002;675.383415;0.740106;244.178393;12.421565
13;750;1.503678e-005;7.651780e+002;752.387317;0.812427;267.964158;9.347072
14;800;1.680072e-005;8.491318e+002;835.140012;0.721225;292.039156;11.334910
15;850;1.871467e-005;9.434890e+002;928.026219;0.792692;322.298292;10.688287
16;900;2.055793e-005;1.039495e+003;1023.669074;0.823109;353.025716;10.675184
