Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.484166e-006;1.137296e+002;99.429611;0.683645;46.263160;14.231118
1;150;1.892959e-006;1.510315e+002;137.086294;0.696765;66.964642;9.295840
2;200;2.301366e-006;1.946960e+002;182.482082;0.753400;82.725898;10.186149
3;250;2.714312e-006;2.370393e+002;225.154925;0.698331;96.299632;15.877079
4;300;3.145563e-006;2.801757e+002;267.002246;0.686448;106.581121;10.328851
5;350;3.576854e-006;3.241781e+002;311.117363;0.718200;126.797573;10.150160
6;400;4.087595e-006;3.766175e+002;362.966700;0.673992;139.700394;9.087387
7;450;4.691572e-006;4.282799e+002;414.185181;0.803299;158.368772;10.620400
8;500;5.389554e-006;4.850741e+002;469.423025;0.733506;178.067965;12.960176
9;550;6.141182e-006;5.520624e+002;534.216493;0.795732;198.044712;11.194700
10;600;7.009507e-006;6.207722e+002;601.870870;0.739990;220.390090;11.928073
11;650;8.122388e-006;7.005629e+002;680.577736;0.717848;244.897158;9.813666
12;700;9.515478e-006;7.824901e+002;763.921872;0.832719;268.196196;10.522502
13;750;1.110199e-005;8.779652e+002;857.655086;0.734481;298.747172;10.988182
14;800;1.286573e-005;9.902775e+002;967.801175;0.866648;327.202059;11.010577
15;850;1.476393e-005;1.108209e+003;1083.629062;0.935983;362.429530;7.559197
16;900;1.698597e-005;1.244194e+003;1216.169408;0.808058;397.748346;10.415838
