Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.786178e-006;3.477186e+002;340.845165;0.663006;124.961929;12.545275
1;150;4.654349e-006;4.707921e+002;462.204908;0.653665;164.741482;10.522030
2;200;5.456305e-006;5.847045e+002;577.371546;0.740573;203.773455;8.537014
3;250;6.199756e-006;6.973677e+002;686.964862;0.705948;242.024699;9.071416
4;300;6.897774e-006;8.085937e+002;797.421218;0.625658;279.907038;10.691768
5;350;7.559439e-006;9.146838e+002;906.093993;0.624298;311.994178;11.117337
6;400;8.183524e-006;1.027255e+003;1015.590932;0.769223;348.050353;7.988221
7;450;8.853321e-006;1.139039e+003;1123.735299;0.744984;382.283513;10.118640
8;500;9.412040e-006;1.249353e+003;1235.285345;0.694146;415.235793;7.845941
9;550;1.002646e-005;1.369839e+003;1355.600414;0.837020;450.902714;10.301581
10;600;1.049299e-005;1.493177e+003;1479.997856;0.727886;484.447015;10.002577
11;650;1.089606e-005;1.607511e+003;1591.452238;0.948658;517.291229;8.827838
12;700;1.140349e-005;1.713980e+003;1697.927354;0.770977;546.277195;9.053873
13;750;1.186830e-005;1.842524e+003;1824.087074;0.854325;578.269315;11.157351
14;800;1.235588e-005;1.971385e+003;1954.085963;0.833191;613.143558;10.679884
15;850;1.274786e-005;2.075700e+003;2059.030224;0.955841;645.072292;10.656062
16;900;1.313040e-005;2.169305e+003;2153.063682;0.884751;670.465255;9.921408
