Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.609665e-006;1.058044e+002;105.738617;0.376070;53.018155;2.672351
1;150;1.092561e-005;1.446871e+002;144.725400;0.441922;61.979618;2.543607
2;200;1.307614e-005;1.837063e+002;183.922163;0.408076;72.184534;2.578996
3;250;1.525441e-005;2.201962e+002;220.303222;0.343940;82.681561;2.524691
4;300;1.740454e-005;2.604818e+002;260.110966;0.330170;92.630914;2.590441
5;350;1.964559e-005;3.058430e+002;305.919338;0.348691;105.231439;2.796712
6;400;2.176117e-005;3.513905e+002;351.066904;0.399093;117.604711;2.573532
7;450;2.408275e-005;3.939927e+002;393.958147;0.380512;128.978098;2.716475
8;500;2.623750e-005;4.450682e+002;445.720763;0.395853;142.586332;2.443946
9;550;2.854213e-005;5.034095e+002;503.399353;0.368233;159.079166;2.849894
10;600;3.069598e-005;5.570217e+002;556.762962;0.368686;174.728489;2.515084
11;650;3.301590e-005;6.216119e+002;621.723197;0.416186;189.376325;3.120325
12;700;3.526467e-005;6.856912e+002;685.912941;0.394942;208.744210;3.220969
13;750;3.759749e-005;7.355903e+002;735.517232;0.346874;222.838644;2.610274
14;800;3.981155e-005;7.836072e+002;783.472861;0.469762;235.035581;3.071155
15;850;4.259905e-005;8.360735e+002;835.737008;0.416918;250.241725;2.428214
16;900;4.549650e-005;8.726615e+002;872.856267;0.490192;260.951761;2.697791
