Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.212807e-005;1.260050e+002;132.259855;0.428643;52.999583;2.029666
1;150;1.504366e-005;1.705812e+002;176.370622;0.474073;58.922467;2.331056
2;200;1.774475e-005;2.181275e+002;224.879575;0.589324;72.625717;1.964630
3;250;2.039439e-005;2.625509e+002;269.247917;0.449516;86.503163;2.188634
4;300;2.300641e-005;3.082337e+002;315.043657;0.520184;99.759506;2.050542
5;350;2.565804e-005;3.539610e+002;361.461159;0.529070;113.723033;2.005206
6;400;2.828501e-005;4.060731e+002;413.548019;0.466717;127.910253;2.224229
7;450;3.074231e-005;4.604367e+002;468.126919;0.517282;142.695269;2.203410
8;500;3.332339e-005;5.240002e+002;531.891793;0.510623;160.787924;2.365273
9;550;3.614198e-005;5.882146e+002;596.923163;0.570102;177.881067;2.378843
10;600;3.872524e-005;6.507158e+002;659.936960;0.508883;195.878828;2.174640
11;650;4.133192e-005;7.063036e+002;714.807090;0.542028;212.252162;2.350755
12;700;4.402060e-005;7.546382e+002;763.773732;0.548165;226.422173;2.308281
13;750;4.752933e-005;8.060503e+002;815.869384;0.557294;239.661504;2.398847
14;800;5.136906e-005;8.587901e+002;868.983569;0.562697;253.953173;2.502188
15;850;5.579999e-005;9.119673e+002;922.481780;0.617790;269.147100;2.259297
16;900;6.081464e-005;9.626847e+002;971.919933;0.541421;284.254105;2.396898
