Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.241332e-006;1.797231e+002;181.648327;0.467188;64.704653;1.720000
1;150;7.997752e-006;2.415563e+002;243.850872;0.433484;90.097128;1.739768
2;200;9.595950e-006;3.008913e+002;303.553464;0.458698;113.529331;1.568020
3;250;1.113035e-005;3.566889e+002;359.637436;0.432725;134.541490;1.851752
4;300;1.257450e-005;4.141762e+002;417.221653;0.462080;157.426439;1.524526
5;350;1.395349e-005;4.689953e+002;472.693431;0.535457;179.875811;1.382493
6;400;1.527098e-005;5.213754e+002;525.832492;0.446757;199.932938;1.676376
7;450;1.667283e-005;5.712108e+002;575.571162;0.506014;220.199676;1.571459
8;500;1.807440e-005;6.298503e+002;634.498724;0.588607;241.777023;1.775978
9;550;1.955092e-005;6.878608e+002;692.380751;0.436621;262.400176;1.688578
10;600;2.100085e-005;7.432854e+002;748.955977;0.535444;284.456593;1.526967
11;650;2.234270e-005;7.979269e+002;804.259681;0.499000;305.794119;1.638264
12;700;2.383043e-005;8.539626e+002;860.104479;0.544308;327.666485;1.550675
13;750;2.544516e-005;9.090904e+002;915.891182;0.550897;345.657772;1.567771
14;800;2.721607e-005;9.687291e+002;975.510281;0.577717;365.408080;2.076271
15;850;2.891027e-005;1.034430e+003;1041.476153;0.530382;388.005029;1.644437
16;900;3.061142e-005;1.096790e+003;1104.140363;0.568765;409.309983;1.582460
