Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.613848e-006;2.470070e+002;246.228138;0.400294;93.505113;2.272752
1;150;7.048929e-006;3.342815e+002;332.888384;0.426142;127.333309;2.703262
2;200;8.375087e-006;4.132404e+002;411.608135;0.402408;159.843807;2.624747
3;250;9.579933e-006;4.949226e+002;493.287231;0.468574;190.495571;2.407391
4;300;1.073689e-005;5.786592e+002;576.620099;0.416004;222.565957;2.204312
5;350;1.177967e-005;6.553488e+002;653.186361;0.414621;253.147192;2.456828
6;400;1.281353e-005;7.279117e+002;725.403886;0.542415;281.562761;2.691905
7;450;1.387126e-005;8.066377e+002;803.770459;0.437408;310.353491;2.566107
8;500;1.497174e-005;8.872402e+002;884.260716;0.476700;340.156589;2.306705
9;550;1.606666e-005;9.614821e+002;958.520330;0.523606;368.219648;1.989382
10;600;1.714592e-005;1.033330e+003;1030.252830;0.565433;395.281388;2.084528
11;650;1.827235e-005;1.111091e+003;1107.519694;0.627212;422.332100;2.437792
12;700;1.922770e-005;1.190365e+003;1186.559529;0.559354;448.485827;1.823099
13;750;2.023701e-005;1.271957e+003;1267.263091;0.529181;474.989872;1.858923
14;800;2.133783e-005;1.355706e+003;1351.557755;0.571100;501.205856;1.856402
15;850;2.243033e-005;1.447066e+003;1442.418262;0.581487;528.804375;2.143965
16;900;2.356813e-005;1.544156e+003;1539.177426;0.607219;557.272932;2.640986
