Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.548322e-007;1.038289e+002;106.343762;0.980670;76.366397;30.359359
1;150;8.919941e-007;1.375627e+002;141.414002;1.086694;92.081781;25.890358
2;200;1.063507e-006;1.742288e+002;176.144903;0.994858;101.697368;16.786931
3;250;1.232221e-006;2.122150e+002;213.479534;0.952486;116.039181;16.470084
4;300;1.399854e-006;2.437815e+002;247.696660;1.018422;129.367433;22.990693
5;350;1.569127e-006;2.784506e+002;281.380928;0.932612;135.774723;20.668466
6;400;1.743843e-006;3.194442e+002;321.726755;1.042820;149.417586;20.085349
7;450;1.944039e-006;3.627455e+002;365.538447;1.232940;165.306236;17.166836
8;500;2.173652e-006;4.018421e+002;405.138991;1.012208;177.976944;21.293557
9;550;2.453981e-006;4.521764e+002;455.716168;1.045092;192.402062;16.855522
10;600;2.801553e-006;4.872997e+002;493.327232;0.933497;210.478649;16.729178
11;650;3.276833e-006;5.495274e+002;552.867213;1.046476;227.720671;17.089441
12;700;3.945439e-006;6.095242e+002;615.831676;0.922698;244.345963;20.999260
13;750;4.935540e-006;6.822127e+002;685.213360;1.056845;262.755558;15.438105
14;800;6.286851e-006;7.477657e+002;752.612224;0.942949;289.545618;19.178221
15;850;8.086069e-006;8.406506e+002;847.117869;1.213978;317.249981;26.701329
16;900;1.018385e-005;9.196068e+002;924.518909;1.137612;342.599383;26.418024
