Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.791691e-006;2.262463e+002;229.132226;0.477773;79.098875;2.257906
1;150;1.217578e-005;3.014010e+002;304.789028;0.420723;105.277544;1.770471
2;200;1.424791e-005;3.759747e+002;379.393111;0.566196;130.879340;1.771310
3;250;1.611753e-005;4.438572e+002;447.825839;0.449041;154.707353;1.638441
4;300;1.789901e-005;5.134775e+002;517.896870;0.551694;178.335912;2.566604
5;350;1.959403e-005;5.815225e+002;586.609324;0.510361;201.475862;2.399272
6;400;2.139883e-005;6.485350e+002;654.105488;0.507753;224.130503;2.004348
7;450;2.314687e-005;7.142188e+002;719.760357;0.538881;245.396473;2.175437
8;500;2.491978e-005;7.845095e+002;790.621628;0.585868;268.654517;2.048908
9;550;2.647816e-005;8.535094e+002;860.786480;0.492664;290.762212;1.859291
10;600;2.802276e-005;9.308806e+002;937.716350;0.609666;314.724829;1.945532
11;650;2.969188e-005;1.016758e+003;1023.541876;0.626930;340.026060;2.000325
12;700;3.147293e-005;1.098426e+003;1105.602689;0.532009;364.382583;1.901855
13;750;3.308166e-005;1.175771e+003;1182.901552;0.581118;388.480857;2.169941
14;800;3.484818e-005;1.243900e+003;1251.304329;0.640152;409.664677;1.923203
15;850;3.637419e-005;1.305588e+003;1314.335058;0.700448;428.172747;2.114031
16;900;3.747386e-005;1.366569e+003;1375.661039;0.817061;447.319779;2.631790
