Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.436736e-006;2.503261e+002;231.642434;0.610535;99.646558;7.893103
1;150;6.859547e-006;3.445269e+002;325.671877;0.659157;130.158084;5.849492
2;200;8.117142e-006;4.352758e+002;415.170304;0.637050;160.549845;6.775044
3;250;9.302547e-006;5.256194e+002;504.144129;0.561755;187.304797;9.043129
4;300;1.038874e-005;6.155417e+002;592.699512;0.689033;217.301727;6.992720
5;350;1.147097e-005;7.077958e+002;684.123455;0.600994;245.047810;6.530746
6;400;1.253291e-005;7.969581e+002;767.359677;0.764752;274.555165;6.271666
7;450;1.339943e-005;9.077267e+002;882.043224;0.767171;304.685474;6.284409
8;500;1.419817e-005;1.021267e+003;995.067472;0.753765;338.329495;6.478887
9;550;1.497354e-005;1.137800e+003;1109.839651;0.748275;372.618960;7.065609
10;600;1.566101e-005;1.243630e+003;1217.050060;0.825145;405.310240;6.111525
11;650;1.630827e-005;1.330627e+003;1302.158317;0.809491;432.546695;6.463177
12;700;1.691874e-005;1.393377e+003;1360.005460;0.896690;456.612214;6.015734
13;750;1.752564e-005;1.461818e+003;1432.170516;0.942191;474.239540;8.144258
14;800;1.813052e-005;1.516851e+003;1487.897498;0.769164;493.765963;6.874429
15;850;1.875842e-005;1.572374e+003;1544.365187;0.901039;508.986754;6.954496
16;900;1.944914e-005;1.618745e+003;1590.697321;0.890464;524.068175;5.313080
