Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.572865e-007;9.420926e+001;93.837665;0.485679;36.576792;1.616344
1;150;8.327695e-007;1.321736e+002;133.438268;0.507269;50.923064;2.047581
2;200;9.969006e-007;1.683571e+002;169.092214;0.478778;64.675833;1.648232
3;250;1.147085e-006;2.094091e+002;210.082595;0.465808;79.497520;1.532912
4;300;1.306718e-006;2.493571e+002;250.103536;0.489472;94.854416;1.580041
5;350;1.472378e-006;2.869177e+002;288.853906;0.582426;109.483669;1.672225
6;400;1.649460e-006;3.234800e+002;325.101774;0.572318;123.827085;1.505594
7;450;1.840077e-006;3.682592e+002;370.518446;0.596380;140.520581;1.492939
8;500;2.066072e-006;4.074942e+002;409.544429;0.494005;156.152380;1.863106
9;550;2.334569e-006;4.630323e+002;464.381686;0.560110;175.025805;1.648424
10;600;2.674611e-006;5.175468e+002;521.823804;0.547142;196.143785;1.552363
11;650;3.131632e-006;5.868764e+002;589.915437;0.554485;219.179333;1.713200
12;700;3.814539e-006;6.472507e+002;652.009539;0.535060;241.326355;1.706633
13;750;4.804747e-006;7.228691e+002;727.570892;0.497778;264.990953;1.871447
14;800;6.214422e-006;7.978730e+002;801.886412;0.560346;289.771193;1.710951
15;850;8.013419e-006;8.822173e+002;892.092141;1.060145;317.309472;1.632331
16;900;1.018663e-005;9.653372e+002;969.240815;0.650336;341.134998;2.017625
