Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.607815e-006;1.252278e+002;116.032212;0.432385;38.070339;1.909178
1;150;4.522023e-006;1.752835e+002;165.227609;0.422807;52.272005;1.736247
2;200;5.459843e-006;2.282660e+002;217.280879;0.407908;66.433818;2.029214
3;250;6.398464e-006;2.835667e+002;271.790237;0.494318;81.562976;1.747113
4;300;7.282921e-006;3.406855e+002;328.250941;0.391230;96.230066;1.725971
5;350;8.290035e-006;4.065739e+002;391.902466;0.437642;113.323904;1.660525
6;400;9.305672e-006;4.759214e+002;459.918404;0.512691;131.161319;1.647663
7;450;1.015634e-005;5.525303e+002;534.981466;0.445436;151.356814;1.811940
8;500;1.113730e-005;6.335940e+002;614.393397;0.477312;173.795581;1.824750
9;550;1.181415e-005;7.168417e+002;696.230084;0.562446;197.482317;1.714080
10;600;1.275771e-005;8.095571e+002;787.062328;0.588997;222.987771;2.004661
11;650;1.364252e-005;9.023061e+002;878.497656;0.606445;248.224663;1.601420
12;700;1.444129e-005;9.714595e+002;946.775260;0.539038;268.057347;1.664431
13;750;1.504811e-005;1.015765e+003;989.232891;0.653916;282.212087;2.029225
14;800;1.586659e-005;1.040736e+003;1014.023738;0.608231;289.714551;1.780440
15;850;1.665454e-005;1.080676e+003;1053.849136;0.695062;298.606120;1.675443
16;900;1.751301e-005;1.120674e+003;1093.125889;0.627235;265.060858;1.813800
