Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.764654e-006;1.662762e+002;159.743013;0.600450;69.052107;10.875785
1;150;5.990554e-006;2.243897e+002;218.858828;0.608456;88.447356;11.139090
2;200;7.056643e-006;2.842983e+002;277.652633;0.627027;106.236789;10.333398
3;250;8.124010e-006;3.452971e+002;337.050638;0.632904;128.912322;8.602338
4;300;9.264223e-006;4.075986e+002;398.862569;0.649443;147.223733;10.013694
5;350;1.031801e-005;4.666756e+002;459.520376;0.694294;166.932450;10.462562
6;400;1.134807e-005;5.346597e+002;524.912408;0.716904;188.099857;9.124235
7;450;1.236287e-005;5.979274e+002;587.175162;0.716955;215.414712;17.261208
8;500;1.339920e-005;6.652104e+002;654.764541;0.803564;233.470634;14.627820
9;550;1.456805e-005;7.411027e+002;729.701491;0.802376;253.253990;13.332767
10;600;1.555393e-005;8.148306e+002;803.927718;0.753574;277.160909;10.168002
11;650;1.662761e-005;8.929520e+002;879.729278;0.772750;302.907874;10.784144
12;700;1.762433e-005;9.749646e+002;961.510936;0.759802;327.416758;9.027243
13;750;1.845410e-005;1.059892e+003;1044.784319;0.687900;353.386033;12.051972
14;800;1.960416e-005;1.151574e+003;1137.760149;0.867960;381.012667;9.736147
15;850;2.060858e-005;1.244914e+003;1229.019440;0.747943;408.798335;9.000532
16;900;2.187487e-005;1.344340e+003;1328.147595;0.858899;434.957576;8.531626
