Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.844357e-006;9.201995e+001;91.989973;0.830723;-81.981942;9.859958
1;150;3.610123e-006;1.309485e+002;131.013500;0.738062;38.550128;9.925880
2;200;4.348063e-006;1.670964e+002;167.693845;0.772237;76.437481;13.472503
3;250;5.061508e-006;2.038898e+002;204.535625;0.834889;92.329491;18.224810
4;300;5.847037e-006;2.458590e+002;245.569702;0.799526;103.776867;13.394287
5;350;6.649738e-006;2.876470e+002;287.264776;0.804520;117.616193;12.974998
6;400;7.465804e-006;3.304580e+002;330.648121;0.910748;131.445025;13.374236
7;450;8.359693e-006;3.794870e+002;379.939064;0.763273;150.699266;15.215193
8;500;9.272734e-006;4.310883e+002;430.757961;0.752914;164.312308;13.667010
9;550;1.024908e-005;4.829802e+002;483.740471;0.874530;179.685840;14.696975
10;600;1.137784e-005;5.400294e+002;540.458459;0.854846;198.246166;13.256708
11;650;1.251564e-005;6.061697e+002;606.744188;0.813533;216.222652;13.533985
12;700;1.381213e-005;6.672051e+002;667.279220;0.933748;241.138335;15.557309
13;750;1.507969e-005;7.383860e+002;738.399223;0.953719;262.405624;13.092189
14;800;1.653937e-005;8.099459e+002;809.249102;0.847697;286.477814;12.043719
15;850;1.785374e-005;8.869655e+002;887.284275;0.909626;308.294188;14.093857
16;900;1.931986e-005;9.649545e+002;965.069429;1.015059;334.639568;16.153352
