Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.945222e-006;7.620306e+001;69.405957;0.707092;-157.591773;9.123527
1;150;2.492923e-006;1.058759e+002;95.893336;0.696008;50.324537;7.032793
2;200;3.038531e-006;1.356243e+002;124.585980;0.637387;63.666760;8.980881
3;250;3.601118e-006;1.621275e+002;155.278735;0.648193;71.081681;9.328143
4;300;4.240482e-006;1.947539e+002;189.302095;0.644792;83.051146;8.019742
5;350;4.920476e-006;2.292824e+002;224.388319;0.699515;95.536971;9.610778
6;400;5.721357e-006;2.725118e+002;264.873176;0.654843;107.709894;10.447775
7;450;6.617210e-006;3.142113e+002;304.666024;0.638911;125.440234;9.960642
8;500;7.678121e-006;3.638555e+002;352.671504;0.649444;139.973943;11.429006
9;550;8.861444e-006;4.169166e+002;406.490371;0.737680;158.777546;10.735176
10;600;1.019919e-005;4.840904e+002;471.053172;0.711733;180.244223;10.581140
11;650;1.175631e-005;5.563605e+002;544.023925;0.783285;203.311889;10.669128
12;700;1.375721e-005;6.381764e+002;626.318274;0.764649;230.294535;13.030829
13;750;1.597298e-005;7.288132e+002;715.301958;0.784084;262.328229;12.173923
14;800;1.844771e-005;8.319983e+002;819.637304;0.828116;289.749345;11.586812
15;850;2.121454e-005;9.476627e+002;934.444196;0.834869;320.528236;10.662897
16;900;2.413007e-005;1.072307e+003;1058.897510;0.773030;357.232849;10.110926
